margin_id,product_id,order_id,revenue,cogs,profit_margin,margin_date
1536,67,1536,1716.2,1400.96,49.48,2025-05-04
1537,262,1537,2229.28,1303.23,41.9,2025-09-28
1538,63,1538,2321.02,2616.74,21.78,2025-07-23
1539,199,1539,4646.29,574.15,40.35,2025-04-11
1540,6,1540,1484.2,1957.91,59.7,2025-09-11
1541,11,1541,2236.55,69.24,38.52,2025-06-30
1542,238,1542,2618.44,1854.4,31.05,2025-07-31
1543,100,1543,1684.03,271.06,20.76,2025-06-13
1544,264,1544,1416.51,448.85,13.08,2025-06-04
1545,258,1545,1507.98,2571.16,47.56,2025-08-11
1546,292,1546,1250.99,2038.64,34.93,2025-06-14
1547,34,1547,965.47,1705.39,59.63,2025-04-13
1548,265,1548,3078.25,2460.51,48.14,2025-06-05
1549,144,1549,618.54,2583.19,57.76,2025-08-17
1550,246,1550,4369.91,2080.96,48.34,2025-10-04
1551,238,1551,777.15,364.88,6.84,2025-04-14
1552,240,1552,4441.91,1045.37,31.4,2025-07-28
1553,108,1553,716.04,1564.97,52.43,2025-04-09
1554,122,1554,4990.87,2881.83,42.33,2025-07-21
1555,254,1555,4519.74,2238.69,43.43,2025-07-27
1556,281,1556,1624.95,284.65,12.05,2025-09-27
1557,188,1557,3393.06,1663.8,13.3,2025-06-06
1558,184,1558,736.52,1184.2,58.2,2025-04-23
1559,273,1559,1218.17,2244.42,47.86,2025-08-13
1560,178,1560,768.31,1873.06,29.13,2025-08-30
1561,62,1561,2342.96,2019.37,54.41,2025-07-06
1562,198,1562,627.92,625.75,51.96,2025-04-11
1563,276,1563,3704.46,1791.36,16.46,2025-07-23
1564,27,1564,3826.47,1911.08,15.16,2025-09-17
1565,98,1565,2422.49,2922.91,13.26,2025-05-29
1566,235,1566,1652.76,2789.31,43.17,2025-04-29
1567,138,1567,4926.57,1773.2,23.78,2025-09-03
1568,260,1568,3376.28,2747.89,59.58,2025-06-06
1569,267,1569,579.71,2217.52,8.23,2025-06-25
1570,182,1570,1195.71,1569.0,47.24,2025-09-12
1571,66,1571,4025.87,1204.19,35.22,2025-06-08
1572,7,1572,3158.29,410.83,17.36,2025-07-24
1573,19,1573,693.24,2109.05,40.0,2025-08-20
1574,207,1574,3386.84,2631.26,13.83,2025-08-30
1575,42,1575,4606.25,1270.59,19.06,2025-05-18
1576,188,1576,3246.39,1264.59,5.5,2025-07-10
1577,120,1577,2166.18,1001.33,36.13,2025-07-24
1578,9,1578,912.25,920.97,45.11,2025-10-06
1579,63,1579,4487.68,472.26,58.58,2025-07-27
1580,257,1580,1541.31,2018.77,9.76,2025-04-17
1581,74,1581,4411.16,1499.59,52.47,2025-05-01
1582,200,1582,4446.42,1026.57,36.56,2025-08-21
1583,77,1583,4480.65,2697.31,23.45,2025-05-08
1584,126,1584,2334.32,1739.77,21.41,2025-04-26
1585,148,1585,2680.97,1636.36,43.85,2025-05-07
1586,276,1586,883.6,236.45,13.25,2025-05-02
1587,242,1587,4829.88,803.84,13.37,2025-08-14
1588,179,1588,3453.43,1585.18,16.87,2025-07-23
1589,59,1589,2947.19,1929.64,8.79,2025-04-12
1590,163,1590,935.87,2445.04,32.99,2025-10-05
1591,94,1591,552.12,603.56,37.19,2025-08-22
1592,173,1592,3807.21,2400.16,53.64,2025-09-05
1593,116,1593,3537.45,1580.1,30.81,2025-09-13
1594,7,1594,2056.63,1111.96,36.32,2025-06-23
1595,51,1595,1854.09,708.22,12.52,2025-07-21
1596,186,1596,1781.11,2416.41,43.53,2025-05-29
1597,120,1597,4522.33,356.48,14.23,2025-09-29
1598,47,1598,4405.27,1736.57,27.3,2025-08-25
1599,160,1599,1038.86,678.63,28.65,2025-08-14
1600,186,1600,2405.1,1048.71,35.88,2025-09-30
1601,263,1601,4329.65,2478.17,56.31,2025-08-24
1602,180,1602,2089.1,2065.41,18.24,2025-04-17
1603,99,1603,949.7,758.35,9.48,2025-09-11
1604,83,1604,3685.12,2576.66,50.64,2025-04-11
1605,149,1605,1365.84,155.93,11.83,2025-08-05
1606,120,1606,885.87,713.03,15.82,2025-04-26
1607,75,1607,3460.74,569.48,21.55,2025-04-29
1608,231,1608,4673.06,749.23,20.95,2025-06-13
1609,257,1609,4480.48,2519.28,56.01,2025-08-24
1610,103,1610,3285.58,1213.16,19.87,2025-04-22
1611,165,1611,3725.76,788.21,9.86,2025-09-01
1612,29,1612,1447.23,1754.04,23.34,2025-04-21
1613,17,1613,1519.17,1804.88,50.23,2025-04-15
1614,58,1614,3483.69,2032.61,17.29,2025-05-02
1615,287,1615,1928.79,1081.01,39.04,2025-06-22
1616,240,1616,1097.17,1774.94,9.94,2025-06-13
1617,122,1617,4313.5,2517.14,24.2,2025-04-18
1618,260,1618,4008.31,1363.49,35.07,2025-08-20
1619,146,1619,3776.47,339.89,51.34,2025-10-04
1620,80,1620,4133.92,1661.55,44.88,2025-04-17
1621,46,1621,890.28,2584.21,9.37,2025-08-26
1622,19,1622,4226.32,2877.84,12.64,2025-08-08
1623,179,1623,2037.49,1592.09,37.3,2025-04-21
1624,293,1624,3429.69,2365.48,47.21,2025-09-19
1625,87,1625,1969.97,2706.78,54.53,2025-09-07
1626,286,1626,4553.05,734.04,48.33,2025-07-23
1627,275,1627,4037.23,1963.15,36.4,2025-05-07
1628,221,1628,2814.02,1717.63,19.76,2025-08-01
1629,252,1629,2736.11,2464.08,30.32,2025-05-30
1630,148,1630,3179.24,315.02,6.15,2025-08-07
1631,94,1631,2209.35,847.18,16.86,2025-07-09
1632,106,1632,3949.67,2290.81,57.35,2025-05-30
1633,32,1633,2118.89,1136.04,5.86,2025-08-25
1634,156,1634,1628.3,915.57,49.32,2025-08-22
1635,32,1635,4634.78,1980.17,31.21,2025-08-07
1636,189,1636,537.14,1636.47,52.48,2025-10-08
1637,109,1637,1453.75,2703.82,15.21,2025-06-11
1638,263,1638,3288.9,2543.59,55.88,2025-04-22
1639,75,1639,4811.68,2570.05,14.46,2025-10-02
1640,237,1640,2049.09,948.76,29.07,2025-07-06
1641,225,1641,590.05,803.42,6.5,2025-09-02
1642,271,1642,4541.9,313.98,56.05,2025-04-28
1643,10,1643,1093.31,595.16,37.21,2025-05-30
1644,98,1644,2644.89,1899.57,28.94,2025-09-17
1645,84,1645,2104.21,1792.16,30.44,2025-10-03
1646,220,1646,2263.64,2404.83,21.9,2025-04-27
1647,109,1647,3444.51,355.46,18.5,2025-05-03
1648,84,1648,500.94,2467.98,30.08,2025-06-22
1649,9,1649,724.38,2722.71,51.63,2025-08-27
1650,108,1650,3419.67,2184.23,22.65,2025-09-22
1651,142,1651,4415.28,2267.75,36.94,2025-07-11
1652,191,1652,4870.76,1567.86,31.8,2025-09-04
1653,56,1653,2259.77,1629.2,53.5,2025-04-24
1654,60,1654,1308.51,1028.08,7.04,2025-06-03
1655,26,1655,1863.24,1491.95,34.91,2025-08-03
1656,245,1656,4344.19,2579.93,10.11,2025-05-27
1657,295,1657,1791.34,2378.46,19.62,2025-08-23
1658,282,1658,2669.16,98.4,43.79,2025-07-01
1659,92,1659,3825.26,1746.79,21.89,2025-06-20
1660,19,1660,906.18,1220.89,56.36,2025-06-21
1661,277,1661,2045.57,1680.89,36.37,2025-07-09
1662,124,1662,1490.42,2953.71,49.71,2025-07-02
1663,131,1663,2897.37,1298.77,29.01,2025-09-23
1664,81,1664,4633.58,2061.37,48.85,2025-06-14
1665,267,1665,4824.95,1478.84,55.07,2025-06-16
1666,29,1666,4280.57,2219.98,28.72,2025-08-08
1667,256,1667,4350.63,728.59,39.32,2025-09-26
1668,93,1668,3012.79,354.71,41.03,2025-09-03
1669,30,1669,3421.06,515.07,53.19,2025-08-08
1670,260,1670,675.28,426.84,48.71,2025-08-06
1671,78,1671,4013.01,1042.2,11.72,2025-08-16
1672,252,1672,4993.14,2802.88,46.05,2025-07-07
1673,288,1673,1437.77,733.67,35.29,2025-07-20
1674,78,1674,707.65,1490.56,53.98,2025-06-08
1675,148,1675,664.97,749.43,45.89,2025-05-10
1676,19,1676,3860.62,337.15,39.05,2025-10-04
1677,148,1677,1734.14,1927.11,36.97,2025-09-25
1678,186,1678,2641.47,695.93,13.83,2025-09-04
1679,221,1679,4813.01,1441.71,49.34,2025-04-27
1680,234,1680,4976.98,2206.97,29.85,2025-04-09
1681,71,1681,2660.82,2599.05,43.55,2025-07-05
1682,14,1682,3132.91,1371.5,57.38,2025-05-20
1683,290,1683,4353.71,200.66,52.2,2025-08-13
1684,253,1684,3298.62,165.97,26.64,2025-06-21
1685,296,1685,1927.2,2923.74,19.7,2025-04-29
1686,178,1686,4530.16,1421.37,31.93,2025-06-04
1687,127,1687,2863.16,2445.04,55.83,2025-08-31
1688,112,1688,4296.99,2007.06,56.0,2025-09-06
1689,295,1689,4229.42,709.33,30.97,2025-06-17
1690,128,1690,2102.54,2958.59,16.21,2025-09-23
1691,294,1691,1319.22,2708.35,54.99,2025-04-11
1692,170,1692,2143.75,2872.91,44.04,2025-07-14
1693,6,1693,1239.32,1970.78,47.31,2025-09-29
1694,84,1694,2036.52,714.75,52.55,2025-09-12
1695,279,1695,3874.79,64.62,27.65,2025-09-16
1696,28,1696,2914.51,2719.73,38.83,2025-08-30
1697,24,1697,1449.84,778.82,52.27,2025-07-06
1698,127,1698,3612.47,2924.12,9.36,2025-09-13
1699,11,1699,4828.75,350.81,54.64,2025-09-29
1700,15,1700,4203.26,2214.09,22.8,2025-08-12
1701,100,1701,1366.94,2905.77,16.93,2025-08-23
1702,90,1702,4783.28,2658.66,44.05,2025-10-08
1703,294,1703,4073.19,591.0,30.78,2025-08-24
1704,265,1704,1715.9,126.14,7.12,2025-04-23
1705,14,1705,604.72,2552.18,8.47,2025-07-27
1706,261,1706,1374.71,2667.9,59.72,2025-06-09
1707,34,1707,3407.76,1620.34,39.48,2025-10-05
1708,20,1708,1478.33,1931.18,16.65,2025-04-20
1709,51,1709,3651.91,2497.09,12.32,2025-04-28
1710,38,1710,4707.99,2467.41,22.39,2025-08-17
1711,238,1711,3655.06,2425.18,40.21,2025-05-25
1712,114,1712,2767.62,875.29,7.87,2025-09-19
1713,293,1713,916.54,1387.24,18.3,2025-07-18
1714,190,1714,2458.61,1314.28,16.96,2025-07-06
1715,111,1715,1169.78,1400.57,18.77,2025-10-05
1716,280,1716,720.83,390.16,41.98,2025-08-25
1717,104,1717,715.47,1003.12,9.08,2025-08-16
1718,225,1718,3337.81,475.4,48.93,2025-06-15
1719,286,1719,3595.83,2605.75,38.77,2025-05-27
1720,234,1720,1137.44,2012.91,9.34,2025-06-26
1721,267,1721,2407.61,2998.29,22.5,2025-08-20
1722,79,1722,2416.2,717.99,14.7,2025-08-12
1723,69,1723,4575.52,347.85,50.2,2025-07-13
1724,257,1724,3910.21,2078.85,41.22,2025-08-19
1725,59,1725,2042.43,1681.64,27.12,2025-05-08
1726,154,1726,621.39,1526.5,38.76,2025-07-04
1727,235,1727,3622.96,2909.4,26.43,2025-06-24
1728,64,1728,3508.24,2893.83,22.38,2025-06-02
1729,212,1729,4630.99,1902.69,16.7,2025-09-16
1730,207,1730,2895.95,2550.89,42.3,2025-08-16
1731,203,1731,2988.93,2234.67,11.37,2025-05-27
1732,209,1732,4567.95,2184.08,18.31,2025-09-27
1733,263,1733,4878.26,194.07,28.76,2025-04-17
1734,207,1734,2473.09,351.96,57.95,2025-08-16
1735,142,1735,977.13,2100.08,52.98,2025-09-25
1736,266,1736,3970.41,2580.48,18.85,2025-07-30
1737,37,1737,4552.04,1877.99,47.96,2025-08-12
1738,162,1738,1289.45,2076.85,13.66,2025-07-27
1739,204,1739,4335.75,667.71,20.37,2025-07-10
1740,14,1740,3015.31,1584.57,6.72,2025-07-05
1741,178,1741,4757.82,502.79,37.13,2025-07-26
1742,93,1742,567.72,2868.19,33.14,2025-06-18
1743,73,1743,1067.11,2266.6,25.92,2025-04-22
1744,115,1744,2999.1,567.99,19.82,2025-07-18
1745,133,1745,4291.69,2515.5,41.87,2025-09-12
1746,39,1746,2406.07,2364.04,52.22,2025-06-22
1747,1,1747,1520.22,2886.21,50.03,2025-07-12
1748,168,1748,4164.82,651.88,52.68,2025-07-24
1749,121,1749,2063.01,1224.73,28.82,2025-04-10
1750,152,1750,2528.83,2420.0,33.87,2025-05-22
1751,156,1751,2170.58,1699.44,51.06,2025-09-03
1752,120,1752,4091.78,2511.67,16.59,2025-05-15
1753,13,1753,876.47,1216.89,36.16,2025-05-26
1754,128,1754,4541.43,2531.0,13.83,2025-06-14
1755,20,1755,2458.8,2906.71,26.78,2025-08-24
1756,61,1756,4099.23,1739.95,9.94,2025-04-18
1757,227,1757,3558.95,1872.47,29.0,2025-07-03
1758,199,1758,1224.76,2884.59,58.76,2025-06-01
1759,98,1759,1760.12,1341.63,57.2,2025-05-17
1760,39,1760,1822.01,1360.3,24.13,2025-04-28
1761,16,1761,4999.5,1233.8,43.28,2025-07-16
1762,294,1762,2730.94,2512.14,14.41,2025-05-21
1763,273,1763,4566.64,967.81,31.22,2025-05-13
1764,196,1764,4364.68,2021.47,16.57,2025-07-01
1765,124,1765,3810.18,2703.84,12.72,2025-07-02
1766,284,1766,1583.54,1782.23,22.47,2025-06-05
1767,249,1767,3653.11,578.08,24.95,2025-07-29
1768,222,1768,3404.39,1343.14,10.01,2025-09-04
1769,133,1769,1390.06,2627.13,14.48,2025-04-10
1770,129,1770,1189.95,1325.29,54.6,2025-10-02
1771,75,1771,1651.53,1368.54,55.08,2025-10-07
1772,28,1772,3529.96,2718.11,5.84,2025-09-08
1773,18,1773,4218.17,1165.93,14.61,2025-06-14
1774,112,1774,4800.14,244.51,6.08,2025-06-26
1775,222,1775,4704.64,1598.89,58.63,2025-06-12
1776,42,1776,802.88,1891.08,21.15,2025-06-22
1777,75,1777,4093.47,2751.06,13.62,2025-04-16
1778,142,1778,4472.0,1265.62,15.11,2025-04-21
1779,130,1779,1763.33,1908.48,42.41,2025-09-18
1780,96,1780,1608.67,1403.27,7.7,2025-10-07
1781,46,1781,3936.56,643.77,44.17,2025-06-06
1782,210,1782,3088.46,204.99,7.76,2025-08-14
1783,292,1783,4039.06,1317.44,42.05,2025-09-11
1784,113,1784,4238.18,1693.74,49.36,2025-04-20
1785,101,1785,2940.08,2582.0,17.86,2025-05-08
1786,244,1786,3409.97,481.27,14.01,2025-10-01
1787,109,1787,2213.95,1714.68,19.93,2025-08-29
1788,181,1788,3476.22,1435.89,31.95,2025-05-29
1789,45,1789,4450.76,2653.04,36.07,2025-08-18
1790,134,1790,3744.99,1964.41,35.38,2025-09-19
1791,5,1791,2462.88,1890.05,53.09,2025-08-05
1792,54,1792,895.92,2748.06,7.46,2025-09-28
1793,56,1793,4643.13,223.02,47.48,2025-09-23
1794,78,1794,4404.16,2601.73,30.88,2025-08-13
1795,271,1795,4927.65,2729.56,32.75,2025-04-09
1796,224,1796,2419.79,2718.2,46.08,2025-08-16
1797,52,1797,2299.74,1283.01,8.58,2025-05-16
1798,49,1798,860.28,1042.69,36.27,2025-06-23
1799,9,1799,2541.78,2907.69,59.99,2025-05-10
1800,241,1800,832.42,1330.49,19.88,2025-07-03
1801,84,1801,2625.27,2353.86,58.83,2025-07-23
1802,99,1802,4790.12,2490.89,9.25,2025-06-28
1803,194,1803,3027.13,561.96,31.46,2025-05-19
1804,146,1804,3320.15,1778.08,28.63,2025-05-31
1805,179,1805,705.44,2902.53,5.98,2025-08-01
1806,64,1806,3047.5,449.06,22.69,2025-04-13
1807,125,1807,1906.85,2681.81,54.12,2025-09-18
1808,29,1808,3804.06,803.21,14.25,2025-05-25
1809,203,1809,3684.33,2991.67,44.0,2025-10-07
1810,179,1810,588.32,791.37,40.49,2025-09-19
1811,39,1811,4273.73,1468.49,22.38,2025-04-25
1812,236,1812,1025.46,2628.88,15.98,2025-05-05
1813,236,1813,2646.26,2754.91,33.25,2025-06-23
1814,103,1814,4107.29,2043.74,23.39,2025-06-05
1815,150,1815,888.9,1400.26,53.87,2025-05-11
1816,189,1816,1651.58,355.56,34.98,2025-08-11
1817,157,1817,1412.56,1205.72,13.35,2025-04-26
1818,179,1818,1143.16,1891.97,17.57,2025-07-15
1819,201,1819,3104.76,407.88,8.13,2025-09-22
1820,287,1820,4491.38,2871.14,33.3,2025-08-25
1821,273,1821,952.32,1845.96,33.97,2025-07-09
1822,86,1822,2192.39,2956.84,15.24,2025-09-09
1823,59,1823,1265.43,671.08,56.21,2025-06-05
1824,42,1824,1604.18,1192.92,22.14,2025-09-04
1825,247,1825,2968.45,899.71,28.95,2025-05-03
1826,260,1826,4932.48,1302.13,23.53,2025-07-26
1827,149,1827,3158.58,455.56,49.16,2025-08-17
1828,134,1828,1463.39,2429.37,5.78,2025-06-22
1829,158,1829,3491.32,2256.78,12.0,2025-07-01
1830,198,1830,3928.97,1549.65,38.22,2025-08-01
1831,11,1831,727.32,2459.6,18.68,2025-07-22
1832,275,1832,1440.24,2043.02,50.47,2025-08-26
1833,47,1833,1650.48,1319.45,33.73,2025-06-22
1834,61,1834,3205.25,2752.92,9.74,2025-07-29
1835,265,1835,650.83,131.25,55.15,2025-09-02
1836,194,1836,4556.4,1199.44,18.06,2025-09-06
1837,107,1837,2142.08,2708.74,45.66,2025-07-30
1838,249,1838,561.51,2035.89,56.29,2025-10-04
1839,143,1839,2780.86,99.95,58.43,2025-05-20
1840,117,1840,3168.55,87.24,8.26,2025-09-06
1841,250,1841,611.61,2347.07,19.72,2025-04-24
1842,171,1842,4842.02,2036.05,55.36,2025-07-11
1843,225,1843,3346.34,110.94,19.64,2025-04-29
1844,110,1844,2340.84,952.8,40.65,2025-08-11
1845,265,1845,2313.3,790.52,37.67,2025-05-29
1846,202,1846,3302.51,2689.7,57.34,2025-06-19
1847,248,1847,3245.49,1759.37,51.25,2025-06-11
1848,299,1848,3772.56,2257.77,33.91,2025-07-25
1849,14,1849,3249.17,1699.49,40.59,2025-06-14
1850,18,1850,2934.59,365.84,12.02,2025-06-23
1851,94,1851,2508.51,2674.31,25.38,2025-05-11
1852,5,1852,2656.79,2467.24,57.48,2025-10-05
1853,60,1853,2758.97,2609.72,17.71,2025-07-01
1854,181,1854,3932.23,2096.97,16.48,2025-04-27
1855,92,1855,3544.34,1521.28,50.88,2025-08-24
1856,115,1856,1996.33,2691.18,12.13,2025-05-16
1857,124,1857,4120.4,2780.7,33.04,2025-09-11
1858,17,1858,2881.95,1286.73,10.46,2025-05-16
1859,235,1859,2504.0,136.14,57.47,2025-07-31
1860,201,1860,996.65,2973.77,47.8,2025-10-03
1861,222,1861,4543.09,2977.87,13.08,2025-09-29
1862,39,1862,1413.58,1915.72,55.0,2025-06-23
1863,234,1863,4668.36,2210.97,54.54,2025-07-05
1864,55,1864,3979.05,1721.6,47.82,2025-05-07
1865,236,1865,1743.47,786.05,57.76,2025-08-15
1866,168,1866,888.64,2937.59,45.01,2025-10-04
1867,36,1867,1546.88,1249.04,48.89,2025-06-13
1868,33,1868,3372.03,364.95,56.16,2025-04-19
1869,266,1869,1015.58,741.77,22.8,2025-06-23
1870,141,1870,1177.25,644.04,37.19,2025-09-08
1871,83,1871,4791.37,1702.59,18.68,2025-09-30
1872,84,1872,3719.43,2676.79,16.84,2025-07-03
1873,19,1873,1867.06,894.79,34.14,2025-08-02
1874,165,1874,3197.61,2943.65,17.55,2025-05-31
1875,60,1875,4004.39,2187.06,16.16,2025-08-26
1876,272,1876,2054.7,2005.23,52.28,2025-06-19
1877,205,1877,3623.66,2834.5,18.23,2025-07-06
1878,238,1878,2212.19,2743.87,34.14,2025-08-18
1879,54,1879,1241.86,2357.18,27.19,2025-06-19
1880,89,1880,1464.21,2281.65,6.81,2025-09-25
1881,286,1881,502.18,1917.96,33.87,2025-05-21
1882,170,1882,4701.46,353.59,55.01,2025-09-23
1883,224,1883,3503.95,1883.58,53.14,2025-06-08
1884,50,1884,2561.62,481.33,8.63,2025-09-24
1885,58,1885,4586.01,1907.37,37.47,2025-04-24
1886,77,1886,1753.85,753.51,38.95,2025-04-13
1887,158,1887,3725.8,494.77,35.73,2025-05-20
1888,102,1888,4135.17,537.01,17.67,2025-09-05
1889,252,1889,2366.8,988.3,15.37,2025-08-27
1890,88,1890,840.09,140.48,52.77,2025-05-23
1891,128,1891,3133.68,226.74,25.3,2025-07-09
1892,175,1892,3175.73,2486.77,13.21,2025-09-07
1893,262,1893,1801.18,688.63,47.78,2025-05-24
1894,140,1894,3841.47,2784.02,57.27,2025-04-26
1895,265,1895,2871.16,1413.8,42.26,2025-08-13
1896,144,1896,1184.42,1977.61,7.35,2025-05-05
1897,268,1897,911.53,1303.67,7.39,2025-05-25
1898,25,1898,2486.92,1813.29,34.88,2025-07-01
1899,200,1899,2029.58,2034.32,10.01,2025-08-08
1900,61,1900,3675.61,2390.74,28.61,2025-07-12
1901,143,1901,4502.76,2395.25,32.0,2025-05-31
1902,85,1902,4278.76,1570.22,47.71,2025-09-21
1903,284,1903,4301.93,505.39,7.39,2025-06-14
1904,50,1904,1294.46,358.0,35.18,2025-06-06
1905,251,1905,2488.36,1533.94,30.59,2025-06-18
1906,13,1906,4146.69,802.69,13.6,2025-04-27
1907,153,1907,2420.87,1651.55,58.62,2025-09-22
1908,225,1908,3593.33,1539.64,53.57,2025-05-14
1909,208,1909,2840.41,1775.3,42.02,2025-04-19
1910,144,1910,4055.64,2487.54,56.1,2025-07-07
1911,222,1911,2271.13,435.09,25.42,2025-06-16
1912,153,1912,2849.42,2691.59,24.82,2025-05-27
1913,142,1913,2734.63,1834.43,54.04,2025-08-02
1914,39,1914,4237.26,909.83,41.22,2025-04-24
1915,39,1915,3533.87,409.69,8.98,2025-04-11
1916,140,1916,3659.81,748.92,31.23,2025-05-25
1917,204,1917,547.22,2202.14,18.2,2025-05-11
1918,101,1918,3795.21,1871.39,54.08,2025-06-07
1919,8,1919,3162.85,807.0,11.4,2025-07-10
1920,8,1920,2551.58,227.14,50.49,2025-09-08
1921,27,1921,3629.04,1652.43,11.85,2025-08-18
1922,146,1922,3194.14,782.06,53.84,2025-06-01
1923,97,1923,2783.24,2392.27,46.48,2025-07-01
1924,19,1924,2044.98,913.61,54.41,2025-06-27
1925,122,1925,756.69,2491.65,46.23,2025-06-13
1926,93,1926,3293.1,2101.73,6.12,2025-09-05
1927,29,1927,2274.68,782.06,11.21,2025-04-10
1928,293,1928,1760.23,894.05,12.96,2025-04-21
1929,293,1929,4097.76,981.69,48.25,2025-08-19
1930,87,1930,1567.85,1118.32,11.75,2025-09-07
1931,182,1931,1114.94,2477.77,29.32,2025-09-09
1932,139,1932,595.92,2413.09,42.35,2025-07-01
1933,267,1933,722.95,2526.75,46.27,2025-07-04
1934,192,1934,3122.27,1813.51,26.08,2025-05-18
1935,284,1935,3081.48,2637.16,30.11,2025-04-24
1936,114,1936,1224.21,462.96,23.59,2025-04-12
1937,277,1937,4480.88,633.6,43.79,2025-06-14
1938,116,1938,1388.48,924.93,15.92,2025-08-05
1939,223,1939,1378.46,2812.24,58.43,2025-06-11
1940,117,1940,2337.39,952.6,5.54,2025-09-09
1941,202,1941,4600.03,2399.76,40.68,2025-07-30
1942,270,1942,665.98,188.67,20.13,2025-05-09
1943,145,1943,2223.94,2112.76,46.31,2025-07-01
1944,190,1944,3904.31,1150.36,33.58,2025-08-26
1945,14,1945,4088.8,1583.95,15.95,2025-07-03
1946,52,1946,2192.22,268.46,23.41,2025-06-24
1947,80,1947,2583.23,2863.25,5.84,2025-09-04
1948,59,1948,2586.55,1739.87,56.81,2025-10-04
1949,128,1949,4143.82,2930.94,49.17,2025-04-10
1950,191,1950,3348.5,1886.66,37.3,2025-06-04
1951,129,1951,2775.99,1025.36,59.55,2025-05-12
1952,203,1952,4611.67,76.82,38.91,2025-05-25
1953,195,1953,1767.39,1732.87,43.13,2025-08-08
1954,204,1954,3071.88,2028.1,30.65,2025-08-26
1955,14,1955,3870.08,819.73,12.37,2025-06-12
1956,171,1956,2491.02,1322.01,31.76,2025-08-07
1957,34,1957,2634.34,262.43,10.9,2025-05-02
1958,56,1958,2298.85,1703.19,20.78,2025-04-20
1959,46,1959,4370.74,1806.11,11.45,2025-08-03
1960,147,1960,4471.53,1517.1,42.06,2025-09-27
1961,182,1961,4017.45,2257.1,39.28,2025-07-05
1962,71,1962,1287.5,1950.09,59.77,2025-07-04
1963,125,1963,1257.39,663.33,10.7,2025-06-07
1964,55,1964,1968.84,2412.47,33.6,2025-06-10
1965,247,1965,1394.84,1557.65,22.06,2025-10-08
1966,196,1966,2740.18,2166.88,42.65,2025-09-04
1967,188,1967,3279.77,957.74,18.28,2025-08-09
1968,106,1968,4454.6,2130.33,10.4,2025-09-08
1969,260,1969,4965.03,225.67,37.0,2025-09-09
1970,109,1970,4316.99,1398.68,44.48,2025-06-06
1971,99,1971,4444.92,2036.53,48.93,2025-05-28
1972,182,1972,3491.41,2680.86,46.15,2025-08-23
1973,169,1973,3440.42,1764.5,30.5,2025-04-20
1974,92,1974,4723.32,2326.44,41.93,2025-08-25
1975,188,1975,4069.8,562.93,16.21,2025-10-04
1976,67,1976,1701.28,2851.38,37.81,2025-07-02
1977,17,1977,2854.03,1600.63,59.5,2025-07-13
1978,105,1978,4224.29,1077.84,20.63,2025-08-26
1979,160,1979,725.62,681.83,20.89,2025-07-26
1980,292,1980,1489.46,2669.52,20.34,2025-04-10
1981,93,1981,2983.31,2253.68,21.97,2025-06-23
1982,67,1982,2088.44,2629.47,49.12,2025-06-19
1983,147,1983,3402.99,1109.49,56.97,2025-07-31
1984,286,1984,4535.9,1407.41,35.99,2025-09-03
1985,199,1985,3330.59,2997.75,23.36,2025-07-09
1986,145,1986,2177.06,1536.7,54.44,2025-06-09
1987,20,1987,1745.47,1652.86,28.68,2025-04-20
1988,168,1988,3093.23,68.61,5.68,2025-09-08
1989,96,1989,4404.5,120.09,49.86,2025-06-02
1990,170,1990,3750.85,611.62,18.43,2025-05-08
1991,242,1991,2048.25,91.13,18.82,2025-06-03
1992,180,1992,1695.76,1553.55,5.17,2025-05-13
1993,202,1993,1000.38,2433.27,29.31,2025-07-16
1994,218,1994,1315.57,698.24,23.99,2025-09-14
1995,222,1995,2475.45,2828.44,57.13,2025-08-02
1996,75,1996,4082.18,871.07,9.32,2025-06-01
1997,224,1997,1058.59,1660.19,22.71,2025-08-22
1998,16,1998,1922.69,1443.66,42.07,2025-06-03
1999,177,1999,2155.17,738.06,56.94,2025-05-11
2000,137,2000,4409.91,794.23,8.08,2025-05-06
2001,5,2001,4817.0,1518.59,53.59,2025-04-17
2002,260,2002,4713.4,1455.47,32.69,2025-04-14
2003,62,2003,3456.17,1271.68,12.21,2025-06-12
2004,125,2004,4641.42,975.5,9.35,2025-08-30
2005,201,2005,3518.11,322.54,54.09,2025-05-10
2006,276,2006,4560.16,1140.14,35.87,2025-04-09
2007,66,2007,749.91,1241.02,22.34,2025-05-25
2008,75,2008,1536.28,2887.63,28.24,2025-04-30
2009,190,2009,1297.48,2446.66,18.35,2025-04-12
2010,156,2010,4708.38,2497.48,29.65,2025-09-25
2011,181,2011,621.5,1957.32,10.26,2025-04-30
2012,97,2012,1124.3,1623.81,41.17,2025-07-26
2013,204,2013,3787.64,1059.21,6.26,2025-07-31
2014,213,2014,3803.57,1850.09,14.73,2025-05-30
2015,258,2015,4180.48,1389.35,59.7,2025-09-11
2016,296,2016,4915.26,607.02,56.61,2025-04-15
2017,66,2017,4742.43,1710.73,17.73,2025-06-28
2018,238,2018,4797.98,439.76,59.68,2025-09-03
2019,243,2019,1392.62,881.96,6.4,2025-08-11
2020,138,2020,3517.05,1795.68,10.3,2025-08-11
2021,210,2021,1111.33,2226.98,37.87,2025-10-07
2022,217,2022,2190.39,614.47,12.78,2025-04-18
2023,130,2023,2916.87,919.7,46.22,2025-07-13
