order_id,product_id,quantity,subtotal
ORD-001170,PROD-0150,1,1105.83
ORD-001171,PROD-0282,5,1727.45
ORD-001172,PROD-0460,2,1628.12
ORD-001172,PROD-0051,4,2787.24
ORD-001173,PROD-0336,5,1522.35
ORD-001173,PROD-0328,1,1182.23
ORD-001174,PROD-0272,2,806.74
ORD-001174,PROD-0132,2,1785.48
ORD-001174,PROD-0402,5,394.0
ORD-001175,PROD-0156,4,4652.08
ORD-001175,PROD-0317,1,1143.58
ORD-001176,PROD-0273,2,1679.36
ORD-001177,PROD-0376,5,5728.8
ORD-001177,PROD-0005,5,4558.85
ORD-001178,PROD-0195,1,755.76
ORD-001179,PROD-0072,3,1268.52
ORD-001179,PROD-0096,4,4034.56
ORD-001180,PROD-0224,4,1559.68
ORD-001181,PROD-0014,1,670.55
ORD-001182,PROD-0240,5,4483.0
ORD-001182,PROD-0211,2,1072.82
ORD-001182,PROD-0488,5,5488.55
ORD-001182,PROD-0004,2,1312.42
ORD-001183,PROD-0120,1,1070.43
ORD-001184,PROD-0477,3,1558.77
ORD-001184,PROD-0107,1,167.16
ORD-001185,PROD-0039,1,809.67
ORD-001186,PROD-0164,2,42.68
ORD-001187,PROD-0259,3,1624.32
ORD-001187,PROD-0224,4,1559.68
ORD-001188,PROD-0338,3,628.74
ORD-001189,PROD-0004,1,656.21
ORD-001189,PROD-0255,2,282.52
ORD-001190,PROD-0290,1,500.8
ORD-001190,PROD-0061,5,1525.45
ORD-001191,PROD-0099,3,2547.51
ORD-001192,PROD-0092,3,1680.42
ORD-001193,PROD-0244,1,617.25
ORD-001193,PROD-0369,1,170.01
ORD-001193,PROD-0236,1,1169.58
ORD-001194,PROD-0285,4,2423.88
ORD-001194,PROD-0488,2,2195.42
ORD-001194,PROD-0323,1,261.41
ORD-001195,PROD-0153,5,5772.4
ORD-001196,PROD-0052,3,1889.19
ORD-001196,PROD-0421,3,2948.91
ORD-001196,PROD-0358,4,3430.96
ORD-001197,PROD-0174,2,2372.3
ORD-001197,PROD-0138,5,5647.85
ORD-001198,PROD-0231,4,1801.24
ORD-001198,PROD-0157,3,3089.97
ORD-001199,PROD-0285,1,605.97
ORD-001199,PROD-0129,3,2495.07
ORD-001200,PROD-0166,2,1226.2
ORD-001200,PROD-0374,2,1694.92
ORD-001201,PROD-0285,4,2423.88
ORD-001201,PROD-0402,2,157.6
ORD-001202,PROD-0372,3,2202.12
ORD-001203,PROD-0418,5,5236.45
ORD-001204,PROD-0197,3,2694.72
ORD-001205,PROD-0371,4,3250.64
ORD-001206,PROD-0233,4,265.92
ORD-001207,PROD-0439,3,839.61
ORD-001207,PROD-0459,1,1115.01
ORD-001207,PROD-0481,4,975.04
ORD-001208,PROD-0400,1,991.6
ORD-001209,PROD-0131,3,986.25
ORD-001209,PROD-0091,4,4252.52
ORD-001210,PROD-0236,1,1169.58
ORD-001211,PROD-0447,3,1992.63
ORD-001212,PROD-0136,3,2515.23
ORD-001212,PROD-0291,3,819.96
ORD-001212,PROD-0245,3,1759.59
ORD-001213,PROD-0259,1,541.44
ORD-001214,PROD-0252,5,2774.1
ORD-001215,PROD-0089,3,1647.66
ORD-001215,PROD-0226,2,1456.98
ORD-001215,PROD-0166,2,1226.2
ORD-001215,PROD-0334,5,5466.5
ORD-001216,PROD-0032,4,3427.88
ORD-001216,PROD-0162,1,161.56
ORD-001216,PROD-0134,3,3530.13
ORD-001217,PROD-0091,2,2126.26
ORD-001217,PROD-0025,3,1084.92
ORD-001217,PROD-0491,4,2461.04
ORD-001218,PROD-0258,1,1141.79
ORD-001219,PROD-0423,4,3012.24
ORD-001219,PROD-0482,2,2287.68
ORD-001220,PROD-0216,5,1988.15
ORD-001221,PROD-0311,1,599.54
ORD-001221,PROD-0452,2,1572.42
ORD-001221,PROD-0410,1,1156.72
ORD-001222,PROD-0435,3,952.71
ORD-001223,PROD-0072,2,845.68
ORD-001224,PROD-0476,5,2010.0
ORD-001225,PROD-0089,1,549.22
ORD-001226,PROD-0237,5,3663.75
ORD-001227,PROD-0477,1,519.59
ORD-001228,PROD-0329,4,2668.24
ORD-001229,PROD-0087,5,4915.1
ORD-001229,PROD-0361,3,2555.82
ORD-001230,PROD-0358,4,3430.96
ORD-001230,PROD-0110,4,1091.8
ORD-001231,PROD-0245,5,2932.65
ORD-001232,PROD-0241,3,1132.23
ORD-001233,PROD-0275,1,1196.61
ORD-001233,PROD-0163,1,1167.91
ORD-001234,PROD-0223,1,514.4
ORD-001234,PROD-0448,2,50.98
ORD-001234,PROD-0272,3,1210.11
ORD-001234,PROD-0393,5,5890.55
ORD-001235,PROD-0215,2,500.44
ORD-001235,PROD-0183,3,1066.71
ORD-001235,PROD-0347,4,4150.72
ORD-001236,PROD-0046,5,4187.15
ORD-001237,PROD-0270,1,948.13
ORD-001237,PROD-0449,2,2204.14
ORD-001237,PROD-0438,3,3366.12
ORD-001238,PROD-0192,2,2186.38
ORD-001239,PROD-0229,4,2059.92
ORD-001240,PROD-0130,5,2078.95
ORD-001240,PROD-0416,3,130.5
ORD-001240,PROD-0373,2,2260.16
ORD-001241,PROD-0433,1,1097.76
ORD-001241,PROD-0043,4,4651.8
ORD-001242,PROD-0289,4,458.4
ORD-001242,PROD-0168,2,2075.02
ORD-001243,PROD-0289,5,573.0
ORD-001243,PROD-0028,2,582.3
ORD-001243,PROD-0031,2,1021.3
ORD-001243,PROD-0341,5,3000.8
ORD-001244,PROD-0176,5,620.8
ORD-001244,PROD-0366,1,294.42
ORD-001245,PROD-0356,5,2378.55
ORD-001246,PROD-0315,3,2219.25
ORD-001247,PROD-0182,2,1070.4
ORD-001248,PROD-0307,4,2483.52
ORD-001249,PROD-0309,2,803.3
ORD-001249,PROD-0338,2,419.16
ORD-001249,PROD-0355,5,1696.35
ORD-001250,PROD-0413,4,4698.32
ORD-001250,PROD-0025,2,723.28
ORD-001250,PROD-0104,2,662.32
ORD-001251,PROD-0128,4,3422.6
ORD-001251,PROD-0335,4,794.2
ORD-001252,PROD-0284,5,5684.1
ORD-001253,PROD-0249,4,364.52
ORD-001253,PROD-0256,4,4600.32
ORD-001253,PROD-0401,4,2531.92
ORD-001254,PROD-0153,3,3463.44
ORD-001255,PROD-0357,3,728.61
ORD-001255,PROD-0104,3,993.48
ORD-001255,PROD-0396,1,146.28
ORD-001256,PROD-0121,1,1158.74
ORD-001257,PROD-0485,1,510.64
ORD-001258,PROD-0383,1,1156.88
ORD-001259,PROD-0217,1,1185.1
ORD-001259,PROD-0198,4,2557.48
ORD-001259,PROD-0145,1,493.18
ORD-001260,PROD-0055,4,1038.88
ORD-001261,PROD-0450,5,4895.9
ORD-001262,PROD-0423,4,3012.24
ORD-001262,PROD-0471,2,999.0
ORD-001263,PROD-0233,4,265.92
ORD-001263,PROD-0394,1,286.45
ORD-001264,PROD-0044,5,2901.1
ORD-001264,PROD-0343,5,969.55
ORD-001265,PROD-0171,5,2011.35
ORD-001265,PROD-0299,1,798.92
ORD-001266,PROD-0222,3,1884.39
ORD-001266,PROD-0393,3,3534.33
ORD-001266,PROD-0074,2,1543.14
ORD-001266,PROD-0423,5,3765.3
ORD-001267,PROD-0450,5,4895.9
ORD-001267,PROD-0193,4,3838.56
ORD-001267,PROD-0276,3,1312.14
ORD-001267,PROD-0170,3,3596.07
ORD-001268,PROD-0064,3,3255.57
ORD-001268,PROD-0193,4,3838.56
ORD-001269,PROD-0329,3,2001.18
ORD-001270,PROD-0237,4,2931.0
ORD-001270,PROD-0461,1,870.38
ORD-001271,PROD-0051,2,1393.62
ORD-001272,PROD-0138,3,3388.71
ORD-001273,PROD-0365,2,1513.38
ORD-001273,PROD-0446,2,2242.02
ORD-001274,PROD-0217,4,4740.4
ORD-001274,PROD-0267,5,5894.75
ORD-001275,PROD-0213,4,4556.28
ORD-001276,PROD-0479,2,2325.26
ORD-001277,PROD-0357,4,971.48
ORD-001278,PROD-0097,2,666.28
ORD-001279,PROD-0035,5,427.7
ORD-001279,PROD-0066,1,1079.21
ORD-001280,PROD-0359,4,688.16
ORD-001280,PROD-0297,4,2872.4
ORD-001280,PROD-0284,3,3410.46
ORD-001281,PROD-0477,2,1039.18
ORD-001281,PROD-0030,3,2380.2
ORD-001282,PROD-0094,2,1474.24
ORD-001282,PROD-0391,3,2050.5
ORD-001282,PROD-0417,5,1256.35
ORD-001283,PROD-0145,4,1972.72
ORD-001284,PROD-0056,5,2232.9
ORD-001285,PROD-0186,3,2301.9
ORD-001285,PROD-0116,4,2850.24
ORD-001285,PROD-0003,4,1132.12
ORD-001286,PROD-0106,3,3266.34
ORD-001287,PROD-0034,1,279.99
ORD-001288,PROD-0112,2,1141.82
ORD-001289,PROD-0407,3,796.17
ORD-001290,PROD-0354,2,876.44
ORD-001290,PROD-0007,2,1452.9
ORD-001291,PROD-0339,1,54.23
ORD-001291,PROD-0288,3,2750.76
ORD-001291,PROD-0103,1,898.28
ORD-001291,PROD-0364,1,696.28
ORD-001292,PROD-0016,2,2104.52
ORD-001292,PROD-0327,4,4452.6
ORD-001293,PROD-0333,2,1327.62
ORD-001293,PROD-0082,4,2029.72
ORD-001294,PROD-0351,4,2385.6
ORD-001295,PROD-0112,3,1712.73
ORD-001296,PROD-0065,4,2074.4
ORD-001296,PROD-0488,3,3293.13
ORD-001297,PROD-0207,5,718.8
ORD-001298,PROD-0146,5,4249.05
ORD-001299,PROD-0258,2,2283.58
ORD-001300,PROD-0227,4,4215.44
ORD-001300,PROD-0212,3,3247.59
ORD-001301,PROD-0178,2,1665.56
ORD-001302,PROD-0337,3,2217.72
ORD-001302,PROD-0363,5,3784.85
ORD-001303,PROD-0152,2,2135.72
ORD-001303,PROD-0344,3,1135.62
ORD-001304,PROD-0122,5,2802.6
ORD-001304,PROD-0275,4,4786.44
ORD-001305,PROD-0369,4,680.04
ORD-001305,PROD-0382,4,3140.84
ORD-001306,PROD-0008,1,99.17
ORD-001307,PROD-0288,3,2750.76
ORD-001308,PROD-0225,2,1320.58
ORD-001308,PROD-0001,2,1782.3
ORD-001308,PROD-0015,2,1974.1
ORD-001308,PROD-0475,2,1429.2
ORD-001309,PROD-0203,4,3600.28
ORD-001309,PROD-0220,2,161.9
ORD-001310,PROD-0258,2,2283.58
ORD-001310,PROD-0459,4,4460.04
ORD-001311,PROD-0338,3,628.74
ORD-001312,PROD-0134,4,4706.84
ORD-001313,PROD-0003,5,1415.15
ORD-001313,PROD-0485,3,1531.92
ORD-001314,PROD-0265,5,5456.55
ORD-001314,PROD-0220,5,404.75
ORD-001315,PROD-0411,2,907.8
ORD-001315,PROD-0217,4,4740.4
ORD-001315,PROD-0066,3,3237.63
ORD-001315,PROD-0140,4,427.16
ORD-001316,PROD-0435,1,317.57
ORD-001317,PROD-0470,5,581.05
ORD-001318,PROD-0164,3,64.02
ORD-001318,PROD-0201,4,3243.68
ORD-001319,PROD-0386,5,4733.05
ORD-001319,PROD-0119,5,100.6
ORD-001319,PROD-0326,1,662.25
ORD-001320,PROD-0295,4,2043.16
ORD-001321,PROD-0065,5,2593.0
ORD-001322,PROD-0495,5,3138.65
ORD-001323,PROD-0339,5,271.15
ORD-001324,PROD-0117,2,2042.2
ORD-001324,PROD-0127,5,4327.45
ORD-001325,PROD-0324,4,668.8
ORD-001326,PROD-0426,3,3089.28
ORD-001326,PROD-0009,2,1389.88
ORD-001327,PROD-0343,2,387.82
ORD-001328,PROD-0292,2,1901.4
ORD-001328,PROD-0325,5,4867.8
ORD-001329,PROD-0086,1,792.33
ORD-001330,PROD-0115,1,693.08
ORD-001331,PROD-0208,4,3224.92
ORD-001331,PROD-0253,1,295.76
ORD-001331,PROD-0304,2,1954.28
ORD-001332,PROD-0080,5,1900.65
ORD-001333,PROD-0386,2,1893.22
ORD-001333,PROD-0122,1,560.52
ORD-001334,PROD-0447,2,1328.42
ORD-001335,PROD-0239,1,681.75
ORD-001335,PROD-0097,4,1332.56
ORD-001336,PROD-0382,3,2355.63
ORD-001337,PROD-0153,5,5772.4
ORD-001337,PROD-0273,2,1679.36
ORD-001337,PROD-0439,3,839.61
ORD-001337,PROD-0072,4,1691.36
ORD-001338,PROD-0188,1,362.49
ORD-001338,PROD-0391,1,683.5
ORD-001338,PROD-0420,1,979.86
ORD-001339,PROD-0236,4,4678.32
ORD-001340,PROD-0434,5,1946.65
ORD-001340,PROD-0005,5,4558.85
ORD-001341,PROD-0166,1,613.1
ORD-001342,PROD-0154,3,2959.8
ORD-001342,PROD-0193,2,1919.28
ORD-001342,PROD-0353,2,1835.62
ORD-001343,PROD-0454,3,1806.99
ORD-001343,PROD-0071,3,1386.42
ORD-001344,PROD-0437,5,298.15
ORD-001344,PROD-0481,2,487.52
ORD-001345,PROD-0379,2,1481.46
ORD-001345,PROD-0238,1,844.73
ORD-001345,PROD-0194,1,304.5
ORD-001345,PROD-0341,5,3000.8
ORD-001346,PROD-0129,4,3326.76
ORD-001346,PROD-0214,2,1437.18
ORD-001346,PROD-0488,2,2195.42
ORD-001346,PROD-0324,4,668.8
ORD-001347,PROD-0386,2,1893.22
ORD-001347,PROD-0212,5,5412.65
ORD-001348,PROD-0047,2,379.96
ORD-001348,PROD-0478,2,776.38
ORD-001348,PROD-0072,5,2114.2
ORD-001348,PROD-0386,1,946.61
ORD-001349,PROD-0129,1,831.69
ORD-001349,PROD-0467,5,4444.45
ORD-001350,PROD-0460,5,4070.3
ORD-001351,PROD-0178,4,3331.12
ORD-001351,PROD-0116,1,712.56
ORD-001351,PROD-0104,2,662.32
ORD-001352,PROD-0005,3,2735.31
ORD-001352,PROD-0229,5,2574.9
ORD-001352,PROD-0417,5,1256.35
ORD-001353,PROD-0335,2,397.1
ORD-001353,PROD-0048,2,155.68
ORD-001354,PROD-0277,4,2344.36
ORD-001355,PROD-0351,5,2982.0
ORD-001356,PROD-0186,5,3836.5
ORD-001357,PROD-0040,4,3846.84
ORD-001358,PROD-0081,4,3207.76
ORD-001359,PROD-0026,5,990.25
ORD-001360,PROD-0222,2,1256.26
ORD-001360,PROD-0131,2,657.5
ORD-001361,PROD-0121,4,4634.96
ORD-001362,PROD-0149,1,90.33
ORD-001363,PROD-0181,1,897.39
ORD-001363,PROD-0392,1,993.25
ORD-001363,PROD-0325,1,973.56
ORD-001364,PROD-0379,1,740.73
ORD-001364,PROD-0094,4,2948.48
ORD-001365,PROD-0314,3,1542.63
ORD-001366,PROD-0069,3,658.02
ORD-001366,PROD-0143,1,1152.33
ORD-001366,PROD-0494,1,998.42
ORD-001367,PROD-0114,2,1868.92
ORD-001367,PROD-0466,1,92.84
ORD-001367,PROD-0221,3,1821.27
ORD-001368,PROD-0178,3,2498.34
ORD-001368,PROD-0381,3,2457.06
ORD-001369,PROD-0388,2,2373.94
ORD-001369,PROD-0316,5,4035.3
ORD-001370,PROD-0223,4,2057.6
ORD-001370,PROD-0049,3,579.39
ORD-001370,PROD-0277,3,1758.27
ORD-001371,PROD-0295,3,1532.37
ORD-001372,PROD-0150,5,5529.15
ORD-001372,PROD-0092,2,1120.28
ORD-001373,PROD-0301,3,171.06
ORD-001374,PROD-0221,2,1214.18
ORD-001375,PROD-0070,3,3112.68
ORD-001375,PROD-0384,5,3922.5
ORD-001375,PROD-0033,2,1089.06
ORD-001375,PROD-0455,5,5371.4
ORD-001376,PROD-0308,4,3112.2
ORD-001377,PROD-0389,2,1128.56
ORD-001378,PROD-0080,5,1900.65
ORD-001378,PROD-0388,3,3560.91
ORD-001379,PROD-0421,1,982.97
ORD-001379,PROD-0148,5,710.8
ORD-001380,PROD-0171,1,402.27
ORD-001380,PROD-0387,3,48.21
ORD-001380,PROD-0480,5,1972.15
ORD-001381,PROD-0467,2,1777.78
ORD-001381,PROD-0239,4,2727.0
ORD-001382,PROD-0294,2,55.42
ORD-001383,PROD-0006,1,1148.87
ORD-001383,PROD-0103,3,2694.84
ORD-001383,PROD-0183,4,1422.28
ORD-001384,PROD-0246,3,42.57
ORD-001384,PROD-0400,3,2974.8
ORD-001385,PROD-0374,1,847.46
ORD-001386,PROD-0055,5,1298.6
ORD-001387,PROD-0440,2,816.78
ORD-001388,PROD-0127,3,2596.47
ORD-001389,PROD-0354,4,1752.88
ORD-001390,PROD-0205,4,1078.12
ORD-001391,PROD-0174,2,2372.3
ORD-001392,PROD-0490,5,2006.3
ORD-001393,PROD-0335,5,992.75
ORD-001394,PROD-0016,1,1052.26
ORD-001394,PROD-0044,3,1740.66
ORD-001395,PROD-0104,4,1324.64
ORD-001395,PROD-0439,4,1119.48
ORD-001396,PROD-0035,5,427.7
ORD-001397,PROD-0120,5,5352.15
ORD-001397,PROD-0198,1,639.37
ORD-001397,PROD-0400,1,991.6
ORD-001398,PROD-0460,4,3256.24
ORD-001399,PROD-0011,3,2293.92
ORD-001399,PROD-0415,1,418.66
ORD-001399,PROD-0362,4,543.92
ORD-001400,PROD-0366,2,588.84
ORD-001401,PROD-0347,4,4150.72
ORD-001401,PROD-0488,5,5488.55
ORD-001401,PROD-0302,1,947.28
ORD-001402,PROD-0036,1,804.43
ORD-001403,PROD-0468,1,435.1
ORD-001404,PROD-0074,5,3857.85
ORD-001404,PROD-0431,1,672.83
ORD-001405,PROD-0490,5,2006.3
ORD-001406,PROD-0287,3,3364.44
ORD-001406,PROD-0449,3,3306.21
ORD-001407,PROD-0105,1,870.4
ORD-001407,PROD-0272,3,1210.11
ORD-001407,PROD-0189,5,1215.3
ORD-001408,PROD-0364,1,696.28
ORD-001409,PROD-0190,4,1735.84
ORD-001409,PROD-0024,2,639.5
ORD-001410,PROD-0311,4,2398.16
ORD-001411,PROD-0170,3,3596.07
ORD-001411,PROD-0079,4,3225.6
ORD-001412,PROD-0192,1,1093.19
ORD-001412,PROD-0409,5,1740.35
ORD-001412,PROD-0246,2,28.38
ORD-001413,PROD-0428,4,1598.64
ORD-001413,PROD-0429,5,4354.4
ORD-001414,PROD-0166,2,1226.2
ORD-001414,PROD-0499,5,3787.8
ORD-001414,PROD-0382,2,1570.42
ORD-001415,PROD-0286,3,511.17
ORD-001416,PROD-0132,1,892.74
ORD-001416,PROD-0494,2,1996.84
ORD-001417,PROD-0051,4,2787.24
ORD-001418,PROD-0001,4,3564.6
ORD-001418,PROD-0057,2,2361.4
ORD-001419,PROD-0491,3,1845.78
ORD-001420,PROD-0369,5,850.05
ORD-001421,PROD-0070,2,2075.12
ORD-001422,PROD-0203,2,1800.14
ORD-001422,PROD-0295,1,510.79
ORD-001422,PROD-0164,5,106.7
ORD-001422,PROD-0159,4,574.12
ORD-001423,PROD-0240,5,4483.0
ORD-001424,PROD-0465,1,794.5
ORD-001425,PROD-0034,2,559.98
ORD-001426,PROD-0395,1,689.59
ORD-001427,PROD-0147,1,946.45
ORD-001427,PROD-0167,2,1327.52
ORD-001427,PROD-0377,2,837.8
ORD-001427,PROD-0143,2,2304.66
ORD-001428,PROD-0086,5,3961.65
ORD-001429,PROD-0123,5,4988.6
ORD-001429,PROD-0017,3,527.19
ORD-001429,PROD-0232,2,1611.34
ORD-001430,PROD-0191,2,955.98
ORD-001431,PROD-0255,1,141.26
ORD-001431,PROD-0187,2,2163.9
ORD-001432,PROD-0137,3,2073.03
ORD-001432,PROD-0048,2,155.68
ORD-001432,PROD-0396,2,292.56
ORD-001433,PROD-0163,5,5839.55
ORD-001433,PROD-0204,5,4057.15
ORD-001433,PROD-0078,4,28.08
ORD-001434,PROD-0178,1,832.78
ORD-001435,PROD-0300,2,1222.52
ORD-001436,PROD-0089,4,2196.88
ORD-001436,PROD-0411,2,907.8
ORD-001436,PROD-0137,3,2073.03
ORD-001437,PROD-0082,1,507.43
ORD-001438,PROD-0077,4,572.8
ORD-001439,PROD-0397,4,1506.48
ORD-001439,PROD-0021,5,3186.45
ORD-001439,PROD-0049,1,193.13
ORD-001440,PROD-0286,5,851.95
ORD-001441,PROD-0486,3,1930.71
ORD-001441,PROD-0284,1,1136.82
ORD-001442,PROD-0008,5,495.85
ORD-001443,PROD-0062,3,173.04
ORD-001444,PROD-0058,1,362.76
ORD-001444,PROD-0174,4,4744.6
ORD-001444,PROD-0486,2,1287.14
ORD-001445,PROD-0399,2,902.96
ORD-001445,PROD-0036,1,804.43
ORD-001445,PROD-0211,4,2145.64
ORD-001445,PROD-0292,3,2852.1
ORD-001446,PROD-0425,4,1819.48
ORD-001446,PROD-0398,3,806.73
ORD-001446,PROD-0074,5,3857.85
ORD-001446,PROD-0059,2,2136.42
ORD-001447,PROD-0419,3,793.92
ORD-001448,PROD-0200,1,1155.66
ORD-001448,PROD-0442,5,3290.6
ORD-001448,PROD-0077,1,143.2
ORD-001449,PROD-0182,4,2140.8
ORD-001449,PROD-0367,1,379.86
ORD-001449,PROD-0389,4,2257.12
ORD-001449,PROD-0201,3,2432.76
ORD-001450,PROD-0295,5,2553.95
ORD-001451,PROD-0181,1,897.39
ORD-001452,PROD-0434,2,778.66
ORD-001452,PROD-0012,4,3374.72
ORD-001453,PROD-0096,4,4034.56
ORD-001454,PROD-0279,4,1629.72
ORD-001455,PROD-0494,1,998.42
ORD-001456,PROD-0181,5,4486.95
ORD-001456,PROD-0280,5,1105.55
ORD-001457,PROD-0092,3,1680.42
ORD-001457,PROD-0341,5,3000.8
ORD-001458,PROD-0213,5,5695.35
ORD-001459,PROD-0106,5,5443.9
ORD-001460,PROD-0421,1,982.97
ORD-001460,PROD-0083,2,1370.16
ORD-001460,PROD-0458,5,118.55
ORD-001461,PROD-0289,3,343.8
ORD-001462,PROD-0233,2,132.96
ORD-001463,PROD-0319,1,43.7
ORD-001463,PROD-0016,2,2104.52
ORD-001464,PROD-0439,5,1399.35
ORD-001464,PROD-0327,1,1113.15
ORD-001464,PROD-0455,4,4297.12
ORD-001464,PROD-0217,4,4740.4
ORD-001465,PROD-0447,1,664.21
ORD-001466,PROD-0089,4,2196.88
ORD-001466,PROD-0010,1,1182.34
ORD-001466,PROD-0329,5,3335.3
ORD-001467,PROD-0478,3,1164.57
ORD-001468,PROD-0066,3,3237.63
ORD-001469,PROD-0229,3,1544.94
ORD-001470,PROD-0474,3,2820.87
ORD-001471,PROD-0424,4,1841.92
ORD-001472,PROD-0408,3,3578.94
ORD-001472,PROD-0237,3,2198.25
ORD-001473,PROD-0160,4,4175.56
ORD-001473,PROD-0386,4,3786.44
ORD-001474,PROD-0331,1,495.9
ORD-001475,PROD-0365,4,3026.76
ORD-001475,PROD-0304,3,2931.42
ORD-001475,PROD-0211,4,2145.64
ORD-001476,PROD-0041,2,1018.3
ORD-001476,PROD-0446,5,5605.05
ORD-001477,PROD-0287,3,3364.44
ORD-001478,PROD-0254,4,3584.96
ORD-001479,PROD-0289,5,573.0
ORD-001479,PROD-0450,4,3916.72
ORD-001480,PROD-0368,1,735.72
ORD-001481,PROD-0306,1,355.66
ORD-001481,PROD-0203,2,1800.14
ORD-001482,PROD-0393,1,1178.11
ORD-001482,PROD-0290,4,2003.2
ORD-001482,PROD-0228,1,499.51
ORD-001483,PROD-0181,5,4486.95
ORD-001483,PROD-0356,4,1902.84
ORD-001484,PROD-0369,5,850.05
ORD-001484,PROD-0491,4,2461.04
ORD-001484,PROD-0217,3,3555.3
ORD-001485,PROD-0064,5,5425.95
ORD-001486,PROD-0132,2,1785.48
ORD-001486,PROD-0389,2,1128.56
ORD-001486,PROD-0168,2,2075.02
ORD-001487,PROD-0463,2,2325.72
ORD-001488,PROD-0036,1,804.43
ORD-001489,PROD-0245,1,586.53
ORD-001490,PROD-0296,5,2533.45
ORD-001490,PROD-0019,4,2379.0
ORD-001490,PROD-0432,3,774.33
ORD-001491,PROD-0407,1,265.39
ORD-001492,PROD-0257,2,481.48
ORD-001493,PROD-0434,5,1946.65
ORD-001494,PROD-0456,4,4262.52
ORD-001494,PROD-0251,2,701.94
ORD-001495,PROD-0353,2,1835.62
ORD-001496,PROD-0495,1,627.73
ORD-001496,PROD-0094,4,2948.48
ORD-001497,PROD-0122,1,560.52
ORD-001497,PROD-0395,5,3447.95
ORD-001498,PROD-0298,1,353.07
ORD-001499,PROD-0009,1,694.94
ORD-001500,PROD-0200,3,3466.98
ORD-001500,PROD-0029,4,2343.04
ORD-001501,PROD-0380,3,2302.02
ORD-001502,PROD-0187,2,2163.9
ORD-001502,PROD-0248,2,918.7
ORD-001503,PROD-0032,3,2570.91
ORD-001504,PROD-0356,5,2378.55
ORD-001504,PROD-0472,5,3138.6
ORD-001504,PROD-0197,5,4491.2
ORD-001504,PROD-0392,5,4966.25
ORD-001505,PROD-0066,5,5396.05
ORD-001506,PROD-0100,4,317.64
ORD-001506,PROD-0418,3,3141.87
ORD-001507,PROD-0185,4,2982.2
ORD-001508,PROD-0321,3,1014.09
ORD-001509,PROD-0465,3,2383.5
ORD-001509,PROD-0173,5,285.8
ORD-001510,PROD-0252,1,554.82
ORD-001511,PROD-0281,2,1056.04
ORD-001511,PROD-0312,2,1024.56
ORD-001512,PROD-0372,2,1468.08
ORD-001513,PROD-0341,3,1800.48
ORD-001514,PROD-0233,2,132.96
ORD-001515,PROD-0026,5,990.25
ORD-001515,PROD-0280,1,221.11
ORD-001516,PROD-0174,5,5930.75
ORD-001516,PROD-0057,1,1180.7
ORD-001517,PROD-0134,3,3530.13
ORD-001517,PROD-0256,4,4600.32
ORD-001517,PROD-0041,5,2545.75
ORD-001518,PROD-0403,3,604.86
ORD-001518,PROD-0199,3,3483.06
ORD-001518,PROD-0125,2,444.6
ORD-001519,PROD-0102,4,1447.36
ORD-001519,PROD-0296,2,1013.38
ORD-001519,PROD-0080,4,1520.52
ORD-001519,PROD-0471,2,999.0
ORD-001520,PROD-0149,2,180.66
ORD-001521,PROD-0085,1,812.37
ORD-001522,PROD-0014,5,3352.75
ORD-001522,PROD-0245,5,2932.65
ORD-001523,PROD-0500,4,2955.44
ORD-001524,PROD-0385,3,1513.11
ORD-001525,PROD-0331,5,2479.5
ORD-001525,PROD-0270,3,2844.39
ORD-001526,PROD-0126,1,842.91
ORD-001527,PROD-0223,2,1028.8
ORD-001528,PROD-0143,2,2304.66
ORD-001529,PROD-0228,3,1498.53
ORD-001529,PROD-0197,1,898.24
ORD-001530,PROD-0446,5,5605.05
ORD-001531,PROD-0166,5,3065.5
ORD-001531,PROD-0007,3,2179.35
ORD-001531,PROD-0147,3,2839.35
ORD-001532,PROD-0166,5,3065.5
ORD-001533,PROD-0337,4,2956.96
ORD-001534,PROD-0391,4,2734.0
ORD-001534,PROD-0173,2,114.32
ORD-001535,PROD-0465,5,3972.5
ORD-001536,PROD-0062,5,288.4
ORD-001536,PROD-0207,1,143.76
ORD-001537,PROD-0360,4,4047.64
ORD-001538,PROD-0298,5,1765.35
ORD-001539,PROD-0292,4,3802.8
ORD-001540,PROD-0187,1,1081.95
ORD-001541,PROD-0009,4,2779.76
ORD-001541,PROD-0314,2,1028.42
ORD-001542,PROD-0082,3,1522.29
ORD-001543,PROD-0218,4,650.0
ORD-001543,PROD-0062,1,57.68
ORD-001544,PROD-0162,5,807.8
ORD-001544,PROD-0047,5,949.9
ORD-001544,PROD-0403,5,1008.1
ORD-001545,PROD-0162,2,323.12
ORD-001546,PROD-0245,2,1173.06
ORD-001546,PROD-0224,5,1949.6
ORD-001547,PROD-0409,2,696.14
ORD-001548,PROD-0274,1,455.13
ORD-001548,PROD-0163,4,4671.64
ORD-001549,PROD-0115,4,2772.32
ORD-001549,PROD-0292,5,4753.5
ORD-001549,PROD-0395,2,1379.18
ORD-001550,PROD-0053,4,1289.64
ORD-001551,PROD-0271,3,1400.82
ORD-001551,PROD-0272,2,806.74
ORD-001551,PROD-0018,4,2814.32
ORD-001552,PROD-0217,4,4740.4
ORD-001552,PROD-0083,2,1370.16
ORD-001552,PROD-0275,4,4786.44
ORD-001553,PROD-0479,3,3487.89
ORD-001554,PROD-0164,4,85.36
