order_id,customer_id,order_date,status,payment_status,total_amount,shipping_address_id,payment_method_id
ORD-000892,CUST-0919,2025-06-29,shipped,paid,2513.14,ADDR-00823,PM-01126
ORD-000893,CUST-0113,2023-10-17,cancelled,pending,5817.91,ADDR-00318,PM-00090
ORD-000894,CUST-0289,2023-09-12,processing,pending,815.82,ADDR-00848,PM-00871
ORD-000895,CUST-0207,2024-02-16,processing,refunded,3835.35,ADDR-00729,PM-00696
ORD-000896,CUST-0347,2023-06-03,cancelled,refunded,4385.40,ADDR-00285,PM-00111
ORD-000897,CUST-0742,2023-11-18,processing,paid,6355.04,ADDR-00016,PM-00730
ORD-000898,CUST-0327,2024-04-18,processing,paid,1097.39,ADDR-00365,PM-00171
ORD-000899,CUST-0185,2025-09-22,shipped,failed,4185.22,ADDR-00385,PM-01177
ORD-000900,CUST-0597,2024-12-18,delivered,paid,2357.58,ADDR-00858,PM-00678
ORD-000901,CUST-0193,2023-05-29,processing,pending,2710.52,ADDR-00066,PM-00303
ORD-000902,CUST-0542,2025-03-13,delivered,failed,387.54,ADDR-00227,PM-01175
ORD-000903,CUST-0877,2025-03-04,processing,failed,1239.17,ADDR-01455,PM-00625
ORD-000904,CUST-0195,2023-10-19,cancelled,failed,1456.28,ADDR-01482,PM-00508
ORD-000905,CUST-0007,2023-11-20,cancelled,failed,172.11,ADDR-01434,PM-00620
ORD-000906,CUST-0840,2024-07-07,delivered,paid,1608.83,ADDR-00831,PM-00540
ORD-000907,CUST-0663,2023-05-31,processing,refunded,2369.93,ADDR-00022,PM-00553
ORD-000908,CUST-0717,2025-06-13,returned,pending,6606.85,ADDR-01131,PM-00459
ORD-000909,CUST-0868,2024-07-06,delivered,refunded,2131.33,ADDR-01084,PM-00223
ORD-000910,CUST-0364,2024-09-10,processing,refunded,708.03,ADDR-00485,PM-01153
ORD-000911,CUST-0703,2023-12-22,delivered,paid,747.92,ADDR-00776,PM-01123
ORD-000912,CUST-0217,2025-06-29,cancelled,failed,1223.02,ADDR-01319,PM-01024
ORD-000913,CUST-0045,2024-01-30,delivered,failed,9081.58,ADDR-00727,PM-00306
ORD-000914,CUST-0392,2025-06-04,delivered,paid,1132.73,ADDR-01181,PM-00535
ORD-000915,CUST-0902,2024-10-25,delivered,refunded,716.41,ADDR-00302,PM-00374
ORD-000916,CUST-0779,2023-05-12,cancelled,paid,609.75,ADDR-00249,PM-01150
ORD-000917,CUST-0028,2024-09-12,shipped,refunded,10846.23,ADDR-00007,PM-00140
ORD-000918,CUST-0479,2023-02-20,processing,pending,2408.76,ADDR-00279,PM-01024
ORD-000919,CUST-0865,2025-04-01,returned,refunded,3723.76,ADDR-00953,PM-01006
ORD-000920,CUST-0715,2024-01-30,returned,pending,1445.11,ADDR-00206,PM-00216
ORD-000921,CUST-0029,2025-09-14,cancelled,refunded,6256.33,ADDR-00415,PM-00652
ORD-000922,CUST-0363,2025-06-05,processing,pending,3596.34,ADDR-00755,PM-00822
ORD-000923,CUST-0679,2024-04-15,delivered,pending,366.18,ADDR-00721,PM-00092
ORD-000924,CUST-0765,2023-09-30,returned,refunded,625.46,ADDR-01309,PM-00969
ORD-000925,CUST-0749,2023-04-26,cancelled,refunded,1984.00,ADDR-00537,PM-01044
ORD-000926,CUST-0245,2024-01-18,returned,failed,2402.54,ADDR-01341,PM-01127
ORD-000927,CUST-0619,2024-08-15,returned,refunded,167.34,ADDR-00255,PM-00364
ORD-000928,CUST-0627,2023-07-24,processing,refunded,2352.66,ADDR-00521,PM-00873
ORD-000929,CUST-0092,2024-08-05,cancelled,pending,1918.74,ADDR-00432,PM-00757
ORD-000930,CUST-0252,2025-02-22,returned,refunded,2681.50,ADDR-01141,PM-00444
ORD-000931,CUST-0528,2025-03-27,cancelled,failed,2407.97,ADDR-00476,PM-00483
ORD-000932,CUST-0176,2023-02-24,shipped,failed,544.28,ADDR-01125,PM-01006
ORD-000933,CUST-0572,2023-06-11,cancelled,pending,124.94,ADDR-00595,PM-00755
ORD-000934,CUST-0820,2023-05-11,shipped,pending,2700.62,ADDR-00170,PM-00903
ORD-000935,CUST-0582,2024-10-28,delivered,refunded,2528.24,ADDR-00765,PM-00114
ORD-000936,CUST-0507,2025-01-12,cancelled,paid,1357.93,ADDR-00940,PM-00616
ORD-000937,CUST-0217,2023-11-06,delivered,pending,2668.53,ADDR-00717,PM-00508
ORD-000938,CUST-0033,2025-05-27,returned,pending,534.82,ADDR-00941,PM-00324
ORD-000939,CUST-0807,2023-07-12,cancelled,failed,13852.40,ADDR-00924,PM-00722
ORD-000940,CUST-0912,2025-04-26,cancelled,paid,2794.08,ADDR-01067,PM-01100
ORD-000941,CUST-0279,2023-08-22,returned,failed,736.11,ADDR-00545,PM-00218
ORD-000942,CUST-0150,2025-05-28,cancelled,refunded,3367.91,ADDR-00534,PM-00396
ORD-000943,CUST-0943,2025-09-07,processing,paid,10613.59,ADDR-01075,PM-00146
ORD-000944,CUST-0638,2024-10-18,processing,pending,645.66,ADDR-00319,PM-00503
ORD-000945,CUST-0315,2025-03-26,returned,paid,1171.46,ADDR-00207,PM-00183
ORD-000946,CUST-0307,2024-04-14,delivered,refunded,7180.45,ADDR-00109,PM-00190
ORD-000947,CUST-0964,2023-12-09,delivered,failed,580.90,ADDR-00853,PM-00334
ORD-000948,CUST-0350,2024-12-27,delivered,refunded,4285.36,ADDR-01276,PM-00348
ORD-000949,CUST-0502,2025-05-06,processing,refunded,2580.31,ADDR-00505,PM-00605
ORD-000950,CUST-0941,2025-09-01,returned,failed,1118.42,ADDR-00531,PM-00968
ORD-000951,CUST-0256,2025-08-06,returned,paid,2920.93,ADDR-00106,PM-00905
ORD-000952,CUST-0137,2023-03-18,delivered,paid,6526.31,ADDR-00364,PM-00001
ORD-000953,CUST-0393,2024-06-10,processing,failed,3903.19,ADDR-00894,PM-00519
ORD-000954,CUST-0197,2023-08-12,shipped,refunded,2033.25,ADDR-00803,PM-00737
ORD-000955,CUST-0612,2025-03-30,processing,failed,5410.06,ADDR-00883,PM-00655
ORD-000956,CUST-0562,2023-06-24,returned,paid,3113.94,ADDR-01442,PM-00675
ORD-000957,CUST-0175,2023-03-29,returned,paid,6538.51,ADDR-01318,PM-00211
ORD-000958,CUST-0116,2023-10-25,processing,failed,2343.47,ADDR-00015,PM-00173
ORD-000959,CUST-0407,2025-07-11,returned,pending,3940.12,ADDR-01189,PM-00248
ORD-000960,CUST-0006,2025-07-16,processing,pending,787.35,ADDR-01456,PM-00063
ORD-000961,CUST-0635,2025-07-12,returned,failed,5732.96,ADDR-01438,PM-00630
ORD-000962,CUST-0401,2024-02-17,delivered,failed,7917.92,ADDR-01114,PM-00152
ORD-000963,CUST-0678,2024-01-30,cancelled,failed,8770.57,ADDR-01243,PM-00209
ORD-000964,CUST-0154,2025-01-06,processing,paid,3296.00,ADDR-00195,PM-00202
ORD-000965,CUST-0223,2023-04-15,delivered,refunded,8011.69,ADDR-01093,PM-00350
ORD-000966,CUST-0152,2025-06-21,delivered,refunded,1966.16,ADDR-00357,PM-00805
ORD-000967,CUST-0162,2023-01-11,shipped,failed,4797.47,ADDR-00506,PM-00519
ORD-000968,CUST-0041,2025-04-13,cancelled,refunded,1119.67,ADDR-00789,PM-00061
ORD-000969,CUST-0203,2024-10-29,returned,refunded,1179.19,ADDR-01311,PM-00874
ORD-000970,CUST-0718,2025-06-16,cancelled,refunded,1995.89,ADDR-00275,PM-00154
ORD-000971,CUST-0300,2025-05-13,processing,paid,3481.14,ADDR-00494,PM-00448
ORD-000972,CUST-0690,2025-04-13,returned,refunded,5562.95,ADDR-00297,PM-00581
ORD-000973,CUST-0355,2023-10-24,processing,refunded,3101.31,ADDR-01365,PM-01090
ORD-000974,CUST-0445,2025-02-09,shipped,failed,759.36,ADDR-01433,PM-00380
ORD-000975,CUST-0174,2025-03-25,returned,pending,4236.92,ADDR-00781,PM-00393
ORD-000976,CUST-0756,2025-07-29,processing,failed,2701.73,ADDR-00370,PM-00476
ORD-000977,CUST-0237,2023-03-22,returned,failed,3899.40,ADDR-01186,PM-00482
ORD-000978,CUST-0608,2023-07-11,processing,pending,905.25,ADDR-00653,PM-00511
ORD-000979,CUST-0835,2024-04-25,processing,refunded,874.92,ADDR-00982,PM-00768
ORD-000980,CUST-0925,2023-11-01,returned,failed,4973.96,ADDR-01349,PM-01184
ORD-000981,CUST-0517,2024-03-02,cancelled,pending,7900.02,ADDR-00145,PM-00487
ORD-000982,CUST-0626,2025-03-10,delivered,failed,3961.34,ADDR-00736,PM-00570
ORD-000983,CUST-0201,2025-04-16,shipped,paid,441.39,ADDR-00671,PM-00138
ORD-000984,CUST-0676,2024-12-06,delivered,paid,2153.36,ADDR-01442,PM-00204
ORD-000985,CUST-0110,2024-11-19,shipped,refunded,9193.76,ADDR-00470,PM-00824
ORD-000986,CUST-0258,2023-03-08,cancelled,pending,2363.92,ADDR-01018,PM-00292
ORD-000987,CUST-0719,2024-05-13,returned,refunded,7943.49,ADDR-00081,PM-00407
ORD-000988,CUST-0452,2023-03-06,returned,pending,4284.24,ADDR-00724,PM-00630
ORD-000989,CUST-0123,2023-03-14,shipped,refunded,4770.16,ADDR-00650,PM-01191
ORD-000990,CUST-0223,2023-03-14,processing,failed,1148.11,ADDR-01242,PM-00422
ORD-000991,CUST-0516,2024-02-17,shipped,pending,9124.82,ADDR-00111,PM-00885
ORD-000992,CUST-0027,2023-01-28,shipped,paid,2169.45,ADDR-01044,PM-00039
ORD-000993,CUST-0382,2025-01-02,processing,paid,2421.10,ADDR-00092,PM-00265
ORD-000994,CUST-0259,2023-01-25,returned,paid,89.21,ADDR-00917,PM-00094
ORD-000995,CUST-0650,2024-07-17,cancelled,refunded,1647.79,ADDR-01314,PM-00393
ORD-000996,CUST-0588,2024-05-04,processing,pending,7849.68,ADDR-01362,PM-00263
ORD-000997,CUST-0315,2023-11-09,shipped,paid,1141.13,ADDR-00089,PM-00843
ORD-000998,CUST-0302,2025-05-13,cancelled,paid,3435.79,ADDR-00135,PM-00025
ORD-000999,CUST-0342,2025-09-10,cancelled,failed,2769.18,ADDR-00273,PM-00097
ORD-001000,CUST-0612,2025-09-10,delivered,refunded,2330.32,ADDR-01419,PM-00951
ORD-001001,CUST-0800,2023-03-20,returned,refunded,6708.03,ADDR-01465,PM-01135
ORD-001002,CUST-0886,2023-03-07,shipped,refunded,1378.18,ADDR-00952,PM-00157
ORD-001003,CUST-0546,2025-09-21,returned,pending,2751.78,ADDR-01259,PM-00935
ORD-001004,CUST-0231,2023-02-09,delivered,failed,3713.90,ADDR-00240,PM-00518
ORD-001005,CUST-0523,2025-04-07,processing,refunded,2209.37,ADDR-01484,PM-00458
ORD-001006,CUST-0032,2024-05-25,returned,refunded,982.26,ADDR-00639,PM-00083
ORD-001007,CUST-0497,2025-04-04,delivered,failed,8646.94,ADDR-01270,PM-00395
ORD-001008,CUST-0034,2024-01-06,delivered,failed,1699.92,ADDR-01231,PM-00392
ORD-001009,CUST-0324,2023-09-15,processing,refunded,1590.73,ADDR-00467,PM-01058
ORD-001010,CUST-0056,2025-01-26,cancelled,paid,2222.37,ADDR-00728,PM-00404
ORD-001011,CUST-0704,2025-07-05,delivered,failed,522.62,ADDR-01398,PM-00714
ORD-001012,CUST-0960,2025-02-16,processing,refunded,4310.56,ADDR-01058,PM-00847
ORD-001013,CUST-0551,2025-09-22,returned,pending,3142.98,ADDR-01320,PM-00278
ORD-001014,CUST-0010,2025-08-05,delivered,paid,804.00,ADDR-01267,PM-00636
ORD-001015,CUST-0802,2023-06-27,delivered,refunded,2791.42,ADDR-00217,PM-00909
ORD-001016,CUST-0914,2025-08-24,delivered,paid,6834.21,ADDR-00048,PM-00637
ORD-001017,CUST-0974,2023-10-07,shipped,refunded,2044.04,ADDR-00259,PM-00599
ORD-001018,CUST-0265,2024-07-30,returned,refunded,707.49,ADDR-00963,PM-00169
ORD-001019,CUST-0478,2025-03-08,processing,pending,286.23,ADDR-00497,PM-00322
ORD-001020,CUST-0676,2023-10-28,shipped,paid,2707.81,ADDR-00950,PM-00501
ORD-001021,CUST-0792,2024-06-26,returned,refunded,91.62,ADDR-01347,PM-00526
ORD-001022,CUST-0059,2023-09-25,shipped,paid,6851.19,ADDR-00951,PM-00906
ORD-001023,CUST-0268,2024-02-18,returned,pending,5613.23,ADDR-00581,PM-00957
ORD-001024,CUST-0952,2025-08-15,shipped,paid,287.72,ADDR-00191,PM-01048
ORD-001025,CUST-0086,2025-04-13,delivered,failed,4311.41,ADDR-01412,PM-00777
ORD-001026,CUST-0083,2025-07-08,cancelled,paid,4658.21,ADDR-00045,PM-00504
ORD-001027,CUST-0747,2025-05-13,shipped,failed,645.66,ADDR-00781,PM-00961
ORD-001028,CUST-0142,2023-11-19,processing,pending,174.21,ADDR-00421,PM-00253
ORD-001029,CUST-0069,2023-04-27,returned,paid,4598.04,ADDR-01311,PM-00282
ORD-001030,CUST-0755,2024-02-16,returned,pending,2160.30,ADDR-00109,PM-00068
ORD-001031,CUST-0692,2023-11-13,delivered,pending,3694.49,ADDR-01325,PM-00869
ORD-001032,CUST-0574,2023-09-29,shipped,failed,516.78,ADDR-00870,PM-00246
ORD-001033,CUST-0321,2024-11-15,returned,failed,1025.26,ADDR-00554,PM-00291
ORD-001034,CUST-0872,2025-04-26,delivered,failed,5340.80,ADDR-00430,PM-00899
ORD-001035,CUST-0131,2025-01-07,returned,failed,2844.71,ADDR-00123,PM-01094
ORD-001036,CUST-0873,2024-11-03,delivered,paid,4173.16,ADDR-00375,PM-00393
ORD-001037,CUST-0236,2025-04-25,delivered,paid,8985.65,ADDR-01421,PM-00423
ORD-001038,CUST-0029,2025-08-06,cancelled,failed,3224.76,ADDR-00094,PM-01019
ORD-001039,CUST-0370,2023-09-23,delivered,pending,4059.95,ADDR-00734,PM-00371
ORD-001040,CUST-0495,2023-09-17,delivered,failed,114.89,ADDR-01159,PM-00800
ORD-001041,CUST-0438,2023-10-17,processing,paid,4221.50,ADDR-00891,PM-00018
ORD-001042,CUST-0400,2023-11-01,returned,refunded,2176.32,ADDR-00258,PM-00937
ORD-001043,CUST-0608,2023-08-22,returned,failed,1558.17,ADDR-01335,PM-00595
ORD-001044,CUST-0023,2025-06-26,delivered,paid,3518.62,ADDR-00959,PM-00322
ORD-001045,CUST-0774,2024-03-20,processing,pending,3646.03,ADDR-00290,PM-00518
ORD-001046,CUST-0976,2023-05-20,delivered,paid,4360.11,ADDR-01448,PM-00977
ORD-001047,CUST-0223,2023-05-15,delivered,paid,4022.16,ADDR-01330,PM-00474
ORD-001048,CUST-0612,2024-06-04,returned,failed,87.01,ADDR-00548,PM-00317
ORD-001049,CUST-0947,2023-09-06,cancelled,paid,2388.71,ADDR-01023,PM-00542
ORD-001050,CUST-0767,2025-07-06,delivered,failed,4411.33,ADDR-00935,PM-01039
ORD-001051,CUST-0896,2023-10-22,shipped,refunded,3263.53,ADDR-01494,PM-00219
ORD-001052,CUST-0166,2023-08-07,returned,pending,1299.86,ADDR-00808,PM-00265
ORD-001053,CUST-0836,2023-10-05,processing,failed,4433.24,ADDR-00083,PM-00570
ORD-001054,CUST-0168,2024-07-19,cancelled,pending,3061.08,ADDR-01034,PM-00163
ORD-001055,CUST-0618,2023-06-15,processing,refunded,6661.72,ADDR-01331,PM-00598
ORD-001056,CUST-0955,2024-06-22,shipped,refunded,218.74,ADDR-00861,PM-01005
ORD-001057,CUST-0216,2023-11-22,delivered,pending,1421.61,ADDR-00470,PM-00936
ORD-001058,CUST-0533,2025-09-13,shipped,refunded,1848.77,ADDR-01185,PM-00384
ORD-001059,CUST-0013,2023-05-22,cancelled,paid,518.69,ADDR-01003,PM-00904
ORD-001060,CUST-0714,2024-06-18,cancelled,refunded,4982.48,ADDR-00704,PM-00444
ORD-001061,CUST-0027,2023-12-31,shipped,paid,1533.67,ADDR-01148,PM-01163
ORD-001062,CUST-0830,2024-08-04,delivered,paid,6980.19,ADDR-00976,PM-00430
ORD-001063,CUST-0198,2025-06-29,delivered,paid,64.53,ADDR-00638,PM-01060
ORD-001064,CUST-0465,2024-11-16,delivered,paid,379.87,ADDR-01077,PM-00306
ORD-001065,CUST-0061,2024-04-28,shipped,pending,1938.54,ADDR-00057,PM-01149
ORD-001066,CUST-0125,2024-06-18,returned,failed,3199.27,ADDR-00712,PM-00369
ORD-001067,CUST-0791,2023-02-08,shipped,pending,8578.89,ADDR-00430,PM-00155
ORD-001068,CUST-0118,2024-04-16,delivered,refunded,48.82,ADDR-01272,PM-00061
ORD-001069,CUST-0565,2024-06-22,returned,paid,4015.20,ADDR-00889,PM-00007
ORD-001070,CUST-0752,2023-10-14,processing,pending,1700.73,ADDR-00050,PM-00097
ORD-001071,CUST-0666,2023-12-24,returned,refunded,1371.59,ADDR-00665,PM-00698
ORD-001072,CUST-0100,2023-11-07,delivered,paid,3432.91,ADDR-00608,PM-00897
ORD-001073,CUST-0299,2024-11-24,cancelled,pending,6842.56,ADDR-00913,PM-00365
ORD-001074,CUST-0295,2025-02-24,shipped,paid,2535.77,ADDR-00632,PM-00463
ORD-001075,CUST-0706,2023-09-23,cancelled,pending,4641.86,ADDR-00218,PM-00998
ORD-001076,CUST-0926,2023-10-21,processing,refunded,397.14,ADDR-01465,PM-00774
ORD-001077,CUST-0916,2024-11-26,returned,refunded,2666.46,ADDR-01155,PM-01047
ORD-001078,CUST-0636,2023-03-19,processing,paid,35.32,ADDR-00810,PM-00895
ORD-001079,CUST-0094,2024-05-31,cancelled,pending,388.22,ADDR-01338,PM-01186
ORD-001080,CUST-0485,2023-02-23,processing,pending,268.89,ADDR-00571,PM-01178
ORD-001081,CUST-0273,2023-12-31,returned,pending,5445.34,ADDR-00530,PM-00506
ORD-001082,CUST-0604,2023-07-25,cancelled,failed,7643.92,ADDR-00140,PM-01043
ORD-001083,CUST-0925,2024-08-26,shipped,paid,520.89,ADDR-00452,PM-00326
ORD-001084,CUST-0121,2023-05-25,delivered,refunded,6762.72,ADDR-00991,PM-00379
ORD-001085,CUST-0358,2025-03-17,returned,paid,2068.49,ADDR-00753,PM-00480
ORD-001086,CUST-0398,2024-01-25,processing,paid,4451.17,ADDR-01189,PM-01106
ORD-001087,CUST-0831,2024-07-04,shipped,refunded,2084.09,ADDR-01339,PM-00095
ORD-001088,CUST-0933,2025-09-25,shipped,refunded,1684.66,ADDR-00693,PM-00388
ORD-001089,CUST-0959,2024-07-02,delivered,refunded,4615.94,ADDR-01475,PM-00904
ORD-001090,CUST-0279,2025-08-19,cancelled,paid,524.33,ADDR-00570,PM-00491
ORD-001091,CUST-0803,2023-10-12,returned,paid,12496.08,ADDR-01495,PM-01000
ORD-001092,CUST-0933,2024-12-20,cancelled,refunded,10837.57,ADDR-00382,PM-00163
ORD-001093,CUST-0757,2023-11-29,delivered,failed,2211.12,ADDR-01028,PM-00896
ORD-001094,CUST-0553,2025-01-11,cancelled,failed,3135.40,ADDR-00138,PM-00562
ORD-001095,CUST-0643,2023-03-07,delivered,paid,2715.51,ADDR-01487,PM-01031
ORD-001096,CUST-0177,2023-03-26,shipped,pending,4687.49,ADDR-00420,PM-00449
ORD-001097,CUST-0577,2025-03-15,processing,paid,1575.19,ADDR-00945,PM-00252
ORD-001098,CUST-0007,2023-10-24,delivered,failed,4773.70,ADDR-00720,PM-00860
ORD-001099,CUST-0850,2025-04-27,delivered,paid,3214.02,ADDR-00952,PM-00778
ORD-001100,CUST-0604,2025-05-07,shipped,paid,3974.35,ADDR-00203,PM-00824
ORD-001101,CUST-0504,2025-07-31,cancelled,refunded,4343.28,ADDR-00763,PM-00971
ORD-001102,CUST-0404,2023-02-17,returned,failed,4129.93,ADDR-00258,PM-00018
ORD-001103,CUST-0319,2023-12-04,delivered,pending,726.38,ADDR-00145,PM-01006
ORD-001104,CUST-0532,2024-05-21,returned,pending,5341.44,ADDR-01216,PM-01144
ORD-001105,CUST-0146,2023-06-20,processing,refunded,2571.42,ADDR-00158,PM-01135
ORD-001106,CUST-0175,2024-09-01,returned,refunded,2597.47,ADDR-01392,PM-00476
ORD-001107,CUST-0491,2023-05-24,delivered,refunded,2848.96,ADDR-00885,PM-00415
ORD-001108,CUST-0057,2023-07-18,processing,pending,767.35,ADDR-01161,PM-00490
ORD-001109,CUST-0115,2025-03-31,returned,failed,4171.74,ADDR-01370,PM-00044
ORD-001110,CUST-0352,2024-06-19,cancelled,failed,4516.55,ADDR-00761,PM-00274
ORD-001111,CUST-0077,2023-10-11,shipped,refunded,8037.17,ADDR-01247,PM-00937
ORD-001112,CUST-0464,2025-09-07,returned,pending,956.71,ADDR-01332,PM-01028
ORD-001113,CUST-0337,2023-12-24,cancelled,refunded,12522.96,ADDR-01265,PM-00885
ORD-001114,CUST-0257,2023-03-11,cancelled,pending,8176.85,ADDR-00670,PM-00793
ORD-001115,CUST-0794,2025-04-21,cancelled,pending,6879.33,ADDR-00541,PM-00870
ORD-001116,CUST-0907,2024-12-01,returned,failed,1234.39,ADDR-00282,PM-00884
ORD-001117,CUST-0445,2024-05-07,returned,paid,2098.69,ADDR-00186,PM-00009
ORD-001118,CUST-0622,2025-02-16,processing,failed,3801.05,ADDR-01476,PM-00261
ORD-001119,CUST-0128,2025-03-05,delivered,paid,3942.55,ADDR-01172,PM-00085
ORD-001120,CUST-0313,2025-04-15,delivered,refunded,780.93,ADDR-01411,PM-00375
ORD-001121,CUST-0418,2023-08-11,shipped,pending,1145.11,ADDR-01389,PM-00723
ORD-001122,CUST-0135,2024-01-28,shipped,failed,1038.78,ADDR-00493,PM-01103
ORD-001123,CUST-0659,2024-05-21,delivered,failed,2623.43,ADDR-01220,PM-01080
ORD-001124,CUST-0542,2023-11-01,shipped,failed,501.16,ADDR-00101,PM-01000
ORD-001125,CUST-0888,2023-09-10,shipped,paid,1957.02,ADDR-01197,PM-01158
ORD-001126,CUST-0310,2025-08-08,shipped,paid,435.40,ADDR-00050,PM-00025
ORD-001127,CUST-0694,2023-12-03,shipped,pending,4864.10,ADDR-01002,PM-00973
ORD-001128,CUST-0452,2024-02-12,processing,refunded,1029.72,ADDR-00261,PM-00909
ORD-001129,CUST-0318,2024-07-24,processing,failed,4633.34,ADDR-00959,PM-00200
ORD-001130,CUST-0348,2025-07-01,shipped,pending,3018.34,ADDR-01182,PM-00262
ORD-001131,CUST-0985,2023-03-12,delivered,paid,673.41,ADDR-01315,PM-00202
ORD-001132,CUST-0584,2023-02-21,cancelled,pending,7692.76,ADDR-00968,PM-01106
ORD-001133,CUST-0221,2024-12-22,returned,paid,516.72,ADDR-00270,PM-00089
ORD-001134,CUST-0113,2023-06-01,cancelled,failed,2768.52,ADDR-01228,PM-00497
ORD-001135,CUST-0090,2025-08-29,delivered,pending,347.12,ADDR-00173,PM-00184
ORD-001136,CUST-0035,2025-05-03,cancelled,failed,2228.01,ADDR-01225,PM-00182
ORD-001137,CUST-0195,2024-02-08,delivered,pending,1115.46,ADDR-00804,PM-00547
ORD-001138,CUST-0577,2025-04-07,cancelled,paid,795.49,ADDR-00518,PM-00302
ORD-001139,CUST-0475,2024-10-06,shipped,pending,6213.64,ADDR-00905,PM-00816
ORD-001140,CUST-0868,2024-10-04,returned,refunded,1067.73,ADDR-01117,PM-00655
ORD-001141,CUST-0769,2024-01-17,shipped,paid,3276.31,ADDR-00030,PM-00090
ORD-001142,CUST-0999,2023-05-24,delivered,refunded,6946.53,ADDR-01322,PM-00975
ORD-001143,CUST-0491,2023-06-19,returned,failed,3815.70,ADDR-00948,PM-00057
ORD-001144,CUST-0226,2023-07-08,delivered,refunded,5194.38,ADDR-00725,PM-00847
ORD-001145,CUST-0753,2023-07-25,delivered,paid,929.39,ADDR-00954,PM-00641
ORD-001146,CUST-0528,2024-01-11,processing,refunded,7836.71,ADDR-00811,PM-01166
ORD-001147,CUST-0809,2024-02-26,processing,paid,1882.69,ADDR-01312,PM-00469
ORD-001148,CUST-0405,2025-01-24,delivered,failed,233.80,ADDR-01306,PM-00287
ORD-001149,CUST-0909,2023-05-11,delivered,paid,86.80,ADDR-01500,PM-00544
ORD-001150,CUST-0860,2025-01-07,shipped,refunded,3246.85,ADDR-01314,PM-00268
ORD-001151,CUST-0072,2023-10-19,shipped,refunded,4575.48,ADDR-00629,PM-00439
ORD-001152,CUST-0080,2023-08-14,cancelled,pending,3494.18,ADDR-00367,PM-01146
ORD-001153,CUST-0371,2024-10-15,shipped,failed,7301.92,ADDR-01375,PM-00390
ORD-001154,CUST-0734,2025-10-09,delivered,refunded,4695.24,ADDR-00273,PM-01141
ORD-001155,CUST-0684,2024-08-28,delivered,pending,7455.79,ADDR-01236,PM-00112
ORD-001156,CUST-0413,2024-04-13,returned,paid,4234.30,ADDR-00104,PM-00898
ORD-001157,CUST-0387,2024-09-14,delivered,pending,4254.46,ADDR-00884,PM-00010
ORD-001158,CUST-0163,2025-06-18,delivered,paid,2907.75,ADDR-01085,PM-00670
ORD-001159,CUST-0438,2023-06-19,returned,refunded,1014.01,ADDR-00378,PM-00773
ORD-001160,CUST-0936,2025-03-07,shipped,failed,519.55,ADDR-00918,PM-00326
ORD-001161,CUST-0904,2024-02-27,returned,pending,4923.94,ADDR-00970,PM-00113
ORD-001162,CUST-0697,2023-09-04,delivered,failed,961.75,ADDR-00882,PM-00853
ORD-001163,CUST-0980,2023-11-02,returned,refunded,1532.40,ADDR-00179,PM-01120
ORD-001164,CUST-0515,2025-04-13,returned,refunded,7698.18,ADDR-01065,PM-01069
ORD-001165,CUST-0773,2023-09-09,returned,failed,2237.46,ADDR-00171,PM-01066
ORD-001166,CUST-0999,2024-07-07,shipped,pending,996.93,ADDR-00208,PM-01116
ORD-001167,CUST-0759,2023-07-15,delivered,refunded,2087.47,ADDR-00862,PM-01200
ORD-001168,CUST-0506,2024-09-08,shipped,paid,1158.64,ADDR-00187,PM-00324
ORD-001169,CUST-0221,2023-04-09,returned,failed,1627.30,ADDR-00370,PM-00064
ORD-001170,CUST-0373,2023-06-05,shipped,paid,4041.64,ADDR-00400,PM-00497
ORD-001171,CUST-0182,2023-03-23,shipped,refunded,1750.33,ADDR-00094,PM-00376
ORD-001172,CUST-0496,2023-07-11,processing,paid,4427.51,ADDR-00375,PM-00713
ORD-001173,CUST-0328,2024-02-13,returned,paid,2728.36,ADDR-00016,PM-00012
ORD-001174,CUST-0386,2025-06-08,delivered,pending,3008.96,ADDR-00357,PM-00603
ORD-001175,CUST-0493,2023-04-27,delivered,paid,5798.50,ADDR-00641,PM-00584
ORD-001176,CUST-1000,2024-10-03,processing,refunded,1702.01,ADDR-00023,PM-00274
ORD-001177,CUST-0865,2023-09-18,processing,paid,10310.98,ADDR-01277,PM-00487
ORD-001178,CUST-0207,2023-10-17,returned,paid,756.39,ADDR-00367,PM-00420
ORD-001179,CUST-0882,2024-09-06,shipped,pending,5312.69,ADDR-00544,PM-00156
ORD-001180,CUST-0370,2023-06-01,processing,pending,1573.78,ADDR-00181,PM-00452
ORD-001181,CUST-0743,2023-10-25,shipped,pending,689.28,ADDR-00343,PM-00792
ORD-001182,CUST-0086,2024-02-15,cancelled,paid,12364.79,ADDR-00232,PM-00887
ORD-001183,CUST-0342,2023-07-13,returned,refunded,1074.70,ADDR-00526,PM-00347
ORD-001184,CUST-0042,2024-09-21,returned,failed,1733.00,ADDR-00172,PM-00990
ORD-001185,CUST-0690,2023-01-13,delivered,pending,826.29,ADDR-00159,PM-01069
ORD-001186,CUST-0029,2024-04-03,delivered,failed,56.37,ADDR-00006,PM-01081
ORD-001187,CUST-0423,2025-08-09,cancelled,refunded,3199.25,ADDR-00128,PM-00477
ORD-001188,CUST-0051,2025-01-21,processing,pending,649.51,ADDR-00049,PM-00921
ORD-001189,CUST-0348,2025-08-14,returned,pending,949.78,ADDR-00660,PM-00672
