order_item_id,order_id,product_id,quantity,subtotal
OI-0001514,ORD-000864,PROD-0222,2,1256.26
OI-0001515,ORD-000864,PROD-0256,5,5750.40
OI-0001516,ORD-000864,PROD-0022,2,283.78
OI-0001517,ORD-000865,PROD-0488,1,1097.71
OI-0001518,ORD-000865,PROD-0287,5,5607.40
OI-0001519,ORD-000865,PROD-0315,2,1479.50
OI-0001520,ORD-000866,PROD-0128,3,2566.95
OI-0001521,ORD-000867,PROD-0096,3,3025.92
OI-0001522,ORD-000867,PROD-0096,4,4034.56
OI-0001523,ORD-000868,PROD-0132,4,3570.96
OI-0001524,ORD-000868,PROD-0332,5,468.15
OI-0001525,ORD-000868,PROD-0100,2,158.82
OI-0001526,ORD-000869,PROD-0334,3,3279.90
OI-0001527,ORD-000869,PROD-0266,1,185.28
OI-0001528,ORD-000870,PROD-0199,5,5805.10
OI-0001529,ORD-000871,PROD-0292,5,4753.50
OI-0001530,ORD-000871,PROD-0361,3,2555.82
OI-0001531,ORD-000871,PROD-0128,1,855.65
OI-0001532,ORD-000871,PROD-0415,3,1255.98
OI-0001533,ORD-000872,PROD-0079,4,3225.60
OI-0001534,ORD-000873,PROD-0342,5,4833.00
OI-0001535,ORD-000874,PROD-0075,2,2106.12
OI-0001536,ORD-000874,PROD-0341,2,1200.32
OI-0001537,ORD-000875,PROD-0118,4,1679.64
OI-0001538,ORD-000876,PROD-0212,4,4330.12
OI-0001539,ORD-000877,PROD-0476,3,1206.00
OI-0001540,ORD-000878,PROD-0334,3,3279.90
OI-0001541,ORD-000878,PROD-0423,4,3012.24
OI-0001542,ORD-000879,PROD-0377,2,837.80
OI-0001543,ORD-000880,PROD-0136,2,1676.82
OI-0001544,ORD-000880,PROD-0496,4,1544.40
OI-0001545,ORD-000880,PROD-0469,2,1341.20
OI-0001546,ORD-000881,PROD-0452,3,2358.63
OI-0001547,ORD-000882,PROD-0262,4,1503.76
OI-0001548,ORD-000882,PROD-0227,3,3161.58
OI-0001549,ORD-000882,PROD-0234,1,259.22
OI-0001550,ORD-000882,PROD-0444,3,37.89
OI-0001551,ORD-000883,PROD-0484,1,601.67
OI-0001552,ORD-000884,PROD-0281,3,1584.06
OI-0001553,ORD-000884,PROD-0026,5,990.25
OI-0001554,ORD-000884,PROD-0045,3,3547.32
OI-0001555,ORD-000885,PROD-0105,2,1740.80
OI-0001556,ORD-000885,PROD-0438,4,4488.16
OI-0001557,ORD-000886,PROD-0050,1,86.21
OI-0001558,ORD-000887,PROD-0078,2,14.04
OI-0001559,ORD-000888,PROD-0393,4,4712.44
OI-0001560,ORD-000888,PROD-0186,5,3836.50
OI-0001561,ORD-000889,PROD-0318,4,623.36
OI-0001562,ORD-000890,PROD-0023,3,414.90
OI-0001563,ORD-000890,PROD-0483,1,998.38
OI-0001564,ORD-000890,PROD-0322,4,1869.80
OI-0001565,ORD-000891,PROD-0006,5,5744.35
OI-0001566,ORD-000892,PROD-0148,3,426.48
OI-0001567,ORD-000892,PROD-0412,2,2066.08
OI-0001568,ORD-000893,PROD-0043,5,5814.75
OI-0001569,ORD-000894,PROD-0204,1,811.43
OI-0001570,ORD-000895,PROD-0215,2,500.44
OI-0001571,ORD-000895,PROD-0129,4,3326.76
OI-0001572,ORD-000896,PROD-0208,4,3224.92
OI-0001573,ORD-000896,PROD-0383,1,1156.88
OI-0001574,ORD-000897,PROD-0433,4,4391.04
OI-0001575,ORD-000897,PROD-0282,4,1381.96
OI-0001576,ORD-000897,PROD-0022,4,567.56
OI-0001577,ORD-000898,PROD-0047,4,759.92
OI-0001578,ORD-000898,PROD-0233,5,332.40
OI-0001579,ORD-000899,PROD-0390,2,1559.40
OI-0001580,ORD-000899,PROD-0009,3,2084.82
OI-0001581,ORD-000899,PROD-0140,5,533.95
OI-0001582,ORD-000900,PROD-0029,4,2343.04
OI-0001583,ORD-000901,PROD-0203,3,2700.21
OI-0001584,ORD-000902,PROD-0370,1,379.93
OI-0001585,ORD-000903,PROD-0017,3,527.19
OI-0001586,ORD-000903,PROD-0051,1,696.81
OI-0001587,ORD-000904,PROD-0214,2,1437.18
OI-0001588,ORD-000905,PROD-0359,1,172.04
OI-0001589,ORD-000906,PROD-0476,4,1608.00
OI-0001590,ORD-000907,PROD-0057,2,2361.40
OI-0001591,ORD-000908,PROD-0472,5,3138.60
OI-0001592,ORD-000908,PROD-0382,4,3140.84
OI-0001593,ORD-000908,PROD-0048,4,311.36
OI-0001594,ORD-000909,PROD-0310,4,2121.96
OI-0001595,ORD-000910,PROD-0391,1,683.50
OI-0001596,ORD-000911,PROD-0368,1,735.72
OI-0001597,ORD-000912,PROD-0309,3,1204.95
OI-0001598,ORD-000913,PROD-0172,5,5885.15
OI-0001599,ORD-000913,PROD-0104,3,993.48
OI-0001600,ORD-000913,PROD-0240,1,896.60
OI-0001601,ORD-000913,PROD-0340,4,1285.04
OI-0001602,ORD-000914,PROD-0446,1,1121.01
OI-0001603,ORD-000915,PROD-0298,2,706.14
OI-0001604,ORD-000916,PROD-0441,1,591.26
OI-0001605,ORD-000917,PROD-0433,5,5488.80
OI-0001606,ORD-000917,PROD-0002,5,5355.75
OI-0001607,ORD-000918,PROD-0342,2,1933.20
OI-0001608,ORD-000918,PROD-0271,1,466.94
OI-0001609,ORD-000919,PROD-0402,1,78.80
OI-0001610,ORD-000919,PROD-0044,3,1740.66
OI-0001611,ORD-000919,PROD-0344,5,1892.70
OI-0001612,ORD-000920,PROD-0219,5,1066.10
OI-0001613,ORD-000920,PROD-0466,4,371.36
OI-0001614,ORD-000921,PROD-0186,4,3069.20
OI-0001615,ORD-000921,PROD-0357,5,1214.35
OI-0001616,ORD-000921,PROD-0352,1,14.77
OI-0001617,ORD-000921,PROD-0304,2,1954.28
OI-0001618,ORD-000922,PROD-0475,5,3573.00
OI-0001619,ORD-000923,PROD-0183,1,355.57
OI-0001620,ORD-000924,PROD-0278,1,611.69
OI-0001621,ORD-000925,PROD-0145,4,1972.72
OI-0001622,ORD-000926,PROD-0275,2,2393.22
OI-0001623,ORD-000927,PROD-0396,1,146.28
OI-0001624,ORD-000928,PROD-0064,2,2170.38
OI-0001625,ORD-000928,PROD-0196,4,179.48
OI-0001626,ORD-000929,PROD-0020,2,1903.06
OI-0001627,ORD-000930,PROD-0329,4,2668.24
OI-0001628,ORD-000931,PROD-0170,2,2397.38
OI-0001629,ORD-000932,PROD-0259,1,541.44
OI-0001630,ORD-000933,PROD-0119,5,100.60
OI-0001631,ORD-000934,PROD-0262,4,1503.76
OI-0001632,ORD-000934,PROD-0172,1,1177.03
OI-0001633,ORD-000935,PROD-0495,4,2510.92
OI-0001634,ORD-000936,PROD-0469,2,1341.20
OI-0001635,ORD-000937,PROD-0357,1,242.87
OI-0001636,ORD-000937,PROD-0036,3,2413.29
OI-0001637,ORD-000938,PROD-0140,5,533.95
OI-0001638,ORD-000939,PROD-0096,5,5043.20
OI-0001639,ORD-000939,PROD-0132,2,1785.48
OI-0001640,ORD-000939,PROD-0103,5,4491.40
OI-0001641,ORD-000939,PROD-0052,4,2518.92
OI-0001642,ORD-000940,PROD-0009,4,2779.76
OI-0001643,ORD-000941,PROD-0368,1,735.72
OI-0001644,ORD-000942,PROD-0431,5,3364.15
OI-0001645,ORD-000943,PROD-0450,5,4895.90
OI-0001646,ORD-000943,PROD-0213,5,5695.35
OI-0001647,ORD-000944,PROD-0498,3,640.41
OI-0001648,ORD-000945,PROD-0256,1,1150.08
OI-0001649,ORD-000946,PROD-0429,4,3483.52
OI-0001650,ORD-000946,PROD-0147,2,1892.90
OI-0001651,ORD-000946,PROD-0197,2,1796.48
OI-0001652,ORD-000947,PROD-0092,1,560.14
OI-0001653,ORD-000948,PROD-0128,5,4278.25
OI-0001654,ORD-000949,PROD-0198,4,2557.48
OI-0001655,ORD-000950,PROD-0370,1,379.93
OI-0001656,ORD-000950,PROD-0214,1,718.59
OI-0001657,ORD-000951,PROD-0397,3,1129.86
OI-0001658,ORD-000951,PROD-0056,4,1786.32
OI-0001659,ORD-000952,PROD-0085,3,2437.11
OI-0001660,ORD-000952,PROD-0325,1,973.56
OI-0001661,ORD-000952,PROD-0250,3,3105.66
OI-0001662,ORD-000953,PROD-0044,5,2901.10
OI-0001663,ORD-000953,PROD-0375,3,995.34
OI-0001664,ORD-000954,PROD-0007,2,1452.90
OI-0001665,ORD-000954,PROD-0266,3,555.84
OI-0001666,ORD-000955,PROD-0225,5,3301.45
OI-0001667,ORD-000955,PROD-0051,3,2090.43
OI-0001668,ORD-000956,PROD-0412,3,3099.12
OI-0001669,ORD-000957,PROD-0082,5,2537.15
OI-0001670,ORD-000957,PROD-0299,5,3994.60
OI-0001671,ORD-000958,PROD-0263,3,2326.14
OI-0001672,ORD-000959,PROD-0087,4,3932.08
OI-0001673,ORD-000960,PROD-0155,1,783.55
OI-0001674,ORD-000961,PROD-0258,5,5708.95
OI-0001675,ORD-000962,PROD-0076,4,2871.60
OI-0001676,ORD-000962,PROD-0096,5,5043.20
OI-0001677,ORD-000963,PROD-0160,3,3131.67
OI-0001678,ORD-000963,PROD-0356,5,2378.55
OI-0001679,ORD-000963,PROD-0064,3,3255.57
OI-0001680,ORD-000964,PROD-0265,3,3273.93
OI-0001681,ORD-000965,PROD-0121,3,3476.22
OI-0001682,ORD-000965,PROD-0094,5,3685.60
OI-0001683,ORD-000965,PROD-0129,1,831.69
OI-0001684,ORD-000966,PROD-0042,2,1941.18
OI-0001685,ORD-000967,PROD-0275,4,4786.44
OI-0001686,ORD-000968,PROD-0069,5,1096.70
OI-0001687,ORD-000969,PROD-0466,4,371.36
OI-0001688,ORD-000969,PROD-0155,1,783.55
OI-0001689,ORD-000970,PROD-0333,3,1991.43
OI-0001690,ORD-000971,PROD-0452,3,2358.63
OI-0001691,ORD-000971,PROD-0438,1,1122.04
OI-0001692,ORD-000972,PROD-0412,2,2066.08
OI-0001693,ORD-000972,PROD-0177,3,3492.30
OI-0001694,ORD-000973,PROD-0107,5,835.80
OI-0001695,ORD-000973,PROD-0092,4,2240.56
OI-0001696,ORD-000974,PROD-0337,1,739.24
OI-0001697,ORD-000975,PROD-0321,2,676.06
OI-0001698,ORD-000975,PROD-0398,4,1075.64
OI-0001699,ORD-000975,PROD-0282,4,1381.96
OI-0001700,ORD-000975,PROD-0265,1,1091.31
OI-0001701,ORD-000976,PROD-0469,4,2682.40
OI-0001702,ORD-000977,PROD-0042,4,3882.36
OI-0001703,ORD-000978,PROD-0240,1,896.60
OI-0001704,ORD-000979,PROD-0286,5,851.95
OI-0001705,ORD-000980,PROD-0406,4,3877.04
OI-0001706,ORD-000980,PROD-0102,3,1085.52
OI-0001707,ORD-000981,PROD-0006,3,3446.61
OI-0001708,ORD-000981,PROD-0467,5,4444.45
OI-0001709,ORD-000982,PROD-0084,3,1556.16
OI-0001710,ORD-000982,PROD-0299,3,2396.76
OI-0001711,ORD-000983,PROD-0050,5,431.05
OI-0001712,ORD-000984,PROD-0211,4,2145.64
OI-0001713,ORD-000985,PROD-0376,5,5728.80
OI-0001714,ORD-000985,PROD-0006,3,3446.61
OI-0001715,ORD-000986,PROD-0134,2,2353.42
OI-0001716,ORD-000987,PROD-0423,2,1506.12
OI-0001717,ORD-000987,PROD-0111,5,5698.95
OI-0001718,ORD-000987,PROD-0058,2,725.52
OI-0001719,ORD-000988,PROD-0380,3,2302.02
OI-0001720,ORD-000988,PROD-0450,2,1958.36
OI-0001721,ORD-000989,PROD-0388,4,4747.88
OI-0001722,ORD-000990,PROD-0054,1,1123.20
OI-0001723,ORD-000991,PROD-0172,5,5885.15
OI-0001724,ORD-000991,PROD-0455,3,3222.84
OI-0001725,ORD-000992,PROD-0214,3,2155.77
OI-0001726,ORD-000993,PROD-0079,3,2419.20
OI-0001727,ORD-000994,PROD-0135,4,87.64
OI-0001728,ORD-000995,PROD-0033,3,1633.59
OI-0001729,ORD-000996,PROD-0144,2,1588.42
OI-0001730,ORD-000996,PROD-0330,3,3185.01
OI-0001731,ORD-000996,PROD-0341,4,2400.64
OI-0001732,ORD-000996,PROD-0131,2,657.50
OI-0001733,ORD-000997,PROD-0446,1,1121.01
OI-0001734,ORD-000998,PROD-0057,2,2361.40
OI-0001735,ORD-000998,PROD-0063,2,1065.98
OI-0001736,ORD-000999,PROD-0390,2,1559.40
OI-0001737,ORD-000999,PROD-0351,2,1192.80
OI-0001738,ORD-001000,PROD-0044,4,2320.88
OI-0001739,ORD-001001,PROD-0422,4,1996.80
OI-0001740,ORD-001001,PROD-0252,4,2219.28
OI-0001741,ORD-001001,PROD-0244,4,2469.00
OI-0001742,ORD-001002,PROD-0110,5,1364.75
OI-0001743,ORD-001003,PROD-0410,2,2313.44
OI-0001744,ORD-001003,PROD-0022,3,425.67
OI-0001745,ORD-001004,PROD-0379,5,3703.65
OI-0001746,ORD-001005,PROD-0276,5,2186.90
OI-0001747,ORD-001006,PROD-0325,1,973.56
OI-0001748,ORD-001007,PROD-0055,5,1298.60
OI-0001749,ORD-001007,PROD-0327,3,3339.45
OI-0001750,ORD-001007,PROD-0123,4,3990.88
OI-0001751,ORD-001008,PROD-0299,2,1597.84
OI-0001752,ORD-001008,PROD-0230,1,85.22
OI-0001753,ORD-001009,PROD-0216,4,1590.52
OI-0001754,ORD-001010,PROD-0337,3,2217.72
OI-0001755,ORD-001011,PROD-0387,2,32.14
OI-0001756,ORD-001011,PROD-0345,3,483.81
OI-0001757,ORD-001012,PROD-0358,5,4288.70
OI-0001758,ORD-001013,PROD-0410,1,1156.72
OI-0001759,ORD-001013,PROD-0391,1,683.50
OI-0001760,ORD-001013,PROD-0380,1,767.34
OI-0001761,ORD-001013,PROD-0234,2,518.44
OI-0001762,ORD-001014,PROD-0497,1,779.32
OI-0001763,ORD-001015,PROD-0252,5,2774.10
OI-0001764,ORD-001016,PROD-0210,4,1970.80
OI-0001765,ORD-001016,PROD-0042,5,4852.95
OI-0001766,ORD-001017,PROD-0485,4,2042.56
OI-0001767,ORD-001018,PROD-0009,1,694.94
OI-0001768,ORD-001019,PROD-0398,1,268.91
OI-0001769,ORD-001020,PROD-0431,4,2691.32
OI-0001770,ORD-001021,PROD-0416,1,43.50
OI-0001771,ORD-001021,PROD-0387,2,32.14
OI-0001772,ORD-001022,PROD-0450,5,4895.90
OI-0001773,ORD-001022,PROD-0478,5,1940.95
OI-0001774,ORD-001023,PROD-0438,5,5610.20
OI-0001775,ORD-001024,PROD-0148,2,284.32
OI-0001776,ORD-001025,PROD-0050,5,431.05
OI-0001777,ORD-001025,PROD-0404,1,701.86
OI-0001778,ORD-001025,PROD-0086,4,3169.32
OI-0001779,ORD-001026,PROD-0463,4,4651.44
OI-0001780,ORD-001027,PROD-0498,3,640.41
OI-0001781,ORD-001028,PROD-0173,3,171.48
OI-0001782,ORD-001029,PROD-0006,4,4595.48
OI-0001783,ORD-001030,PROD-0066,2,2158.42
OI-0001784,ORD-001031,PROD-0225,2,1320.58
OI-0001785,ORD-001031,PROD-0384,3,2353.50
OI-0001786,ORD-001032,PROD-0210,1,492.70
OI-0001787,ORD-001033,PROD-0360,1,1011.91
OI-0001788,ORD-001034,PROD-0450,3,2937.54
OI-0001789,ORD-001034,PROD-0275,2,2393.22
OI-0001790,ORD-001035,PROD-0436,5,2830.20
OI-0001791,ORD-001036,PROD-0178,5,4163.90
OI-0001792,ORD-001037,PROD-0378,3,2983.20
OI-0001793,ORD-001037,PROD-0449,2,2204.14
OI-0001794,ORD-001037,PROD-0261,5,3797.55
OI-0001795,ORD-001038,PROD-0261,1,759.51
OI-0001796,ORD-001038,PROD-0300,4,2445.04
OI-0001797,ORD-001039,PROD-0360,4,4047.64
OI-0001798,ORD-001040,PROD-0301,2,114.04
OI-0001799,ORD-001041,PROD-0273,5,4198.40
OI-0001800,ORD-001042,PROD-0187,2,2163.90
OI-0001801,ORD-001043,PROD-0195,1,755.76
OI-0001802,ORD-001043,PROD-0299,1,798.92
OI-0001803,ORD-001044,PROD-0130,3,1247.37
OI-0001804,ORD-001044,PROD-0375,2,663.56
OI-0001805,ORD-001044,PROD-0309,4,1606.60
OI-0001806,ORD-001045,PROD-0226,5,3642.45
OI-0001807,ORD-001046,PROD-0064,4,4340.76
OI-0001808,ORD-001047,PROD-0355,5,1696.35
OI-0001809,ORD-001047,PROD-0153,2,2308.96
OI-0001810,ORD-001048,PROD-0294,3,83.13
OI-0001811,ORD-001049,PROD-0372,3,2202.12
OI-0001812,ORD-001049,PROD-0173,3,171.48
OI-0001813,ORD-001050,PROD-0089,4,2196.88
OI-0001814,ORD-001050,PROD-0372,2,1468.08
OI-0001815,ORD-001050,PROD-0372,1,734.04
OI-0001816,ORD-001051,PROD-0068,2,2076.40
OI-0001817,ORD-001051,PROD-0478,3,1164.57
OI-0001818,ORD-001052,PROD-0053,4,1289.64
OI-0001819,ORD-001053,PROD-0200,3,3466.98
OI-0001820,ORD-001053,PROD-0340,3,963.78
OI-0001821,ORD-001054,PROD-0494,1,998.42
OI-0001822,ORD-001054,PROD-0180,1,47.90
OI-0001823,ORD-001054,PROD-0481,2,487.52
OI-0001824,ORD-001054,PROD-0363,2,1513.94
OI-0001825,ORD-001055,PROD-0174,5,5930.75
OI-0001826,ORD-001055,PROD-0183,2,711.14
OI-0001827,ORD-001056,PROD-0140,2,213.58
OI-0001828,ORD-001057,PROD-0404,2,1403.72
OI-0001829,ORD-001058,PROD-0491,3,1845.78
OI-0001830,ORD-001059,PROD-0035,3,256.62
OI-0001831,ORD-001059,PROD-0100,3,238.23
OI-0001832,ORD-001060,PROD-0035,3,256.62
OI-0001833,ORD-001060,PROD-0463,3,3488.58
OI-0001834,ORD-001060,PROD-0244,2,1234.50
OI-0001835,ORD-001061,PROD-0034,5,1399.95
OI-0001836,ORD-001061,PROD-0233,2,132.96
OI-0001837,ORD-001062,PROD-0240,4,3586.40
OI-0001838,ORD-001062,PROD-0436,2,1132.08
OI-0001839,ORD-001062,PROD-0054,2,2246.40
OI-0001840,ORD-001063,PROD-0458,2,47.42
OI-0001841,ORD-001064,PROD-0367,1,379.86
OI-0001842,ORD-001065,PROD-0245,1,586.53
OI-0001843,ORD-001065,PROD-0447,2,1328.42
OI-0001844,ORD-001066,PROD-0330,3,3185.01
OI-0001845,ORD-001067,PROD-0416,5,217.50
OI-0001846,ORD-001067,PROD-0465,5,3972.50
OI-0001847,ORD-001067,PROD-0265,4,4365.24
OI-0001848,ORD-001068,PROD-0101,1,28.34
OI-0001849,ORD-001069,PROD-0145,1,493.18
OI-0001850,ORD-001069,PROD-0239,3,2045.25
OI-0001851,ORD-001069,PROD-0007,2,1452.90
OI-0001852,ORD-001070,PROD-0321,5,1690.15
OI-0001853,ORD-001071,PROD-0174,1,1186.15
OI-0001854,ORD-001071,PROD-0301,3,171.06
OI-0001855,ORD-001072,PROD-0128,4,3422.60
OI-0001856,ORD-001073,PROD-0490,3,1203.78
OI-0001857,ORD-001073,PROD-0054,5,5616.00
OI-0001858,ORD-001074,PROD-0139,3,2083.62
OI-0001859,ORD-001074,PROD-0468,1,435.10
OI-0001860,ORD-001075,PROD-0134,2,2353.42
OI-0001861,ORD-001075,PROD-0476,3,1206.00
OI-0001862,ORD-001075,PROD-0310,2,1060.98
OI-0001863,ORD-001076,PROD-0496,1,386.10
OI-0001864,ORD-001077,PROD-0443,3,136.26
OI-0001865,ORD-001077,PROD-0273,3,2519.04
OI-0001866,ORD-001078,PROD-0078,4,28.08
OI-0001867,ORD-001079,PROD-0313,3,382.80
OI-0001868,ORD-001080,PROD-0432,1,258.11
OI-0001869,ORD-001081,PROD-0225,5,3301.45
OI-0001870,ORD-001081,PROD-0008,3,297.51
OI-0001871,ORD-001081,PROD-0226,1,728.49
OI-0001872,ORD-001081,PROD-0150,1,1105.83
OI-0001873,ORD-001082,PROD-0192,4,4372.76
OI-0001874,ORD-001082,PROD-0403,5,1008.10
OI-0001875,ORD-001082,PROD-0092,4,2240.56
OI-0001876,ORD-001083,PROD-0107,3,501.48
OI-0001877,ORD-001084,PROD-0080,2,760.26
OI-0001878,ORD-001084,PROD-0003,1,283.03
OI-0001879,ORD-001084,PROD-0283,3,3476.67
OI-0001880,ORD-001084,PROD-0235,5,2221.20
OI-0001881,ORD-001085,PROD-0157,2,2059.98
OI-0001882,ORD-001086,PROD-0438,1,1122.04
OI-0001883,ORD-001086,PROD-0449,3,3306.21
OI-0001884,ORD-001087,PROD-0106,1,1088.78
OI-0001885,ORD-001087,PROD-0104,3,993.48
OI-0001886,ORD-001088,PROD-0264,3,1673.82
OI-0001887,ORD-001089,PROD-0015,4,3948.20
OI-0001888,ORD-001089,PROD-0411,1,453.90
OI-0001889,ORD-001089,PROD-0219,1,213.22
OI-0001890,ORD-001090,PROD-0228,1,499.51
OI-0001891,ORD-001091,PROD-0457,3,3239.04
OI-0001892,ORD-001091,PROD-0101,4,113.36
OI-0001893,ORD-001091,PROD-0287,4,4485.92
OI-0001894,ORD-001091,PROD-0043,4,4651.80
OI-0001895,ORD-001092,PROD-0457,4,4318.72
OI-0001896,ORD-001092,PROD-0363,4,3027.88
OI-0001897,ORD-001092,PROD-0410,3,3470.16
OI-0001898,ORD-001093,PROD-0269,2,2203.86
OI-0001899,ORD-001094,PROD-0260,3,3113.34
OI-0001900,ORD-001095,PROD-0089,4,2196.88
OI-0001901,ORD-001095,PROD-0107,3,501.48
OI-0001902,ORD-001096,PROD-0300,5,3056.30
OI-0001903,ORD-001096,PROD-0460,2,1628.12
OI-0001904,ORD-001097,PROD-0497,2,1558.64
OI-0001905,ORD-001098,PROD-0408,4,4771.92
OI-0001906,ORD-001099,PROD-0152,3,3203.58
OI-0001907,ORD-001100,PROD-0379,3,2222.19
OI-0001908,ORD-001100,PROD-0190,4,1735.84
OI-0001909,ORD-001101,PROD-0198,4,2557.48
OI-0001910,ORD-001101,PROD-0441,3,1773.78
OI-0001911,ORD-001102,PROD-0378,3,2983.20
OI-0001912,ORD-001102,PROD-0436,2,1132.08
OI-0001913,ORD-001103,PROD-0148,5,710.80
OI-0001914,ORD-001104,PROD-0074,4,3086.28
OI-0001915,ORD-001104,PROD-0185,3,2236.65
OI-0001916,ORD-001105,PROD-0021,4,2549.16
OI-0001917,ORD-001106,PROD-0222,3,1884.39
OI-0001918,ORD-001106,PROD-0018,1,703.58
OI-0001919,ORD-001107,PROD-0126,2,1685.82
OI-0001920,ORD-001107,PROD-0410,1,1156.72
OI-0001921,ORD-001108,PROD-0011,1,764.64
OI-0001922,ORD-001109,PROD-0129,5,4158.45
OI-0001923,ORD-001110,PROD-0183,2,711.14
OI-0001924,ORD-001110,PROD-0292,4,3802.80
OI-0001925,ORD-001111,PROD-0178,4,3331.12
OI-0001926,ORD-001111,PROD-0363,5,3784.85
OI-0001927,ORD-001111,PROD-0109,3,919.38
OI-0001928,ORD-001112,PROD-0474,1,940.29
OI-0001929,ORD-001113,PROD-0127,2,1730.98
OI-0001930,ORD-001113,PROD-0414,5,4321.60
OI-0001931,ORD-001113,PROD-0365,5,3783.45
OI-0001932,ORD-001113,PROD-0182,5,2676.00
OI-0001933,ORD-001114,PROD-0355,1,339.27
OI-0001934,ORD-001114,PROD-0308,5,3890.25
OI-0001935,ORD-001114,PROD-0384,5,3922.50
OI-0001936,ORD-001115,PROD-0157,4,4119.96
OI-0001937,ORD-001115,PROD-0216,2,795.26
OI-0001938,ORD-001115,PROD-0304,2,1954.28
OI-0001939,ORD-001116,PROD-0186,1,767.30
OI-0001940,ORD-001116,PROD-0249,5,455.65
OI-0001941,ORD-001117,PROD-0477,4,2078.36
OI-0001942,ORD-001118,PROD-0097,5,1665.70
OI-0001943,ORD-001118,PROD-0490,4,1605.04
OI-0001944,ORD-001118,PROD-0082,1,507.43
OI-0001945,ORD-001119,PROD-0461,3,2611.14
OI-0001946,ORD-001119,PROD-0375,4,1327.12
OI-0001947,ORD-001120,PROD-0049,4,772.52
OI-0001948,ORD-001121,PROD-0080,3,1140.39
OI-0001949,ORD-001122,PROD-0142,1,1032.90
OI-0001950,ORD-001123,PROD-0034,3,839.97
OI-0001951,ORD-001123,PROD-0458,2,47.42
OI-0001952,ORD-001123,PROD-0032,2,1713.94
OI-0001953,ORD-001124,PROD-0008,5,495.85
OI-0001954,ORD-001125,PROD-0239,1,681.75
OI-0001955,ORD-001125,PROD-0072,3,1268.52
OI-0001956,ORD-001126,PROD-0050,5,431.05
OI-0001957,ORD-001127,PROD-0113,4,3685.76
OI-0001958,ORD-001127,PROD-0224,3,1169.76
OI-0001959,ORD-001128,PROD-0485,2,1021.28
OI-0001960,ORD-001129,PROD-0200,4,4622.64
OI-0001961,ORD-001130,PROD-0092,4,2240.56
OI-0001962,ORD-001130,PROD-0363,1,756.97
OI-0001963,ORD-001131,PROD-0131,2,657.50
OI-0001964,ORD-001132,PROD-0330,3,3185.01
OI-0001965,ORD-001132,PROD-0259,2,1082.88
OI-0001966,ORD-001132,PROD-0457,3,3239.04
OI-0001967,ORD-001132,PROD-0416,4,174.00
OI-0001968,ORD-001133,PROD-0471,1,499.50
OI-0001969,ORD-001134,PROD-0404,3,2105.58
OI-0001970,ORD-001134,PROD-0162,4,646.24
OI-0001971,ORD-001135,PROD-0345,2,322.54
OI-0001972,ORD-001136,PROD-0368,3,2207.16
OI-0001973,ORD-001137,PROD-0108,2,1096.74
OI-0001974,ORD-001138,PROD-0390,1,779.70
OI-0001975,ORD-001139,PROD-0123,3,2993.16
OI-0001976,ORD-001139,PROD-0081,4,3207.76
OI-0001977,ORD-001140,PROD-0055,1,259.72
OI-0001978,ORD-001140,PROD-0309,2,803.30
OI-0001979,ORD-001141,PROD-0461,1,870.38
OI-0001980,ORD-001141,PROD-0341,4,2400.64
OI-0001981,ORD-001142,PROD-0453,3,1367.16
OI-0001982,ORD-001142,PROD-0146,4,3399.24
OI-0001983,ORD-001142,PROD-0190,5,2169.80
OI-0001984,ORD-001143,PROD-0141,4,3799.76
OI-0001985,ORD-001144,PROD-0271,3,1400.82
OI-0001986,ORD-001144,PROD-0481,1,243.76
OI-0001987,ORD-001144,PROD-0172,3,3531.09
OI-0001988,ORD-001145,PROD-0161,1,908.95
OI-0001989,ORD-001146,PROD-0184,5,4098.75
OI-0001990,ORD-001146,PROD-0185,5,3727.75
OI-0001991,ORD-001147,PROD-0230,3,255.66
OI-0001992,ORD-001147,PROD-0079,2,1612.80
OI-0001993,ORD-001148,PROD-0289,2,229.20
OI-0001994,ORD-001149,PROD-0246,5,70.95
OI-0001995,ORD-001150,PROD-0204,4,3245.72
OI-0001996,ORD-001151,PROD-0317,4,4574.32
OI-0001997,ORD-001152,PROD-0009,5,3474.70
OI-0001998,ORD-001153,PROD-0086,5,3961.65
OI-0001999,ORD-001153,PROD-0327,3,3339.45
OI-0002000,ORD-001154,PROD-0236,4,4678.32
OI-0002001,ORD-001155,PROD-0240,5,4483.00
OI-0002002,ORD-001155,PROD-0479,2,2325.26
OI-0002003,ORD-001155,PROD-0338,3,628.74
OI-0002004,ORD-001156,PROD-0160,3,3131.67
OI-0002005,ORD-001156,PROD-0205,4,1078.12
OI-0002006,ORD-001157,PROD-0290,3,1502.40
OI-0002007,ORD-001157,PROD-0108,5,2741.85
OI-0002008,ORD-001158,PROD-0093,3,2888.07
OI-0002009,ORD-001159,PROD-0385,2,1008.74
OI-0002010,ORD-001160,PROD-0324,3,501.60
OI-0002011,ORD-001161,PROD-0139,4,2778.16
OI-0002012,ORD-001161,PROD-0091,2,2126.26
OI-0002013,ORD-001162,PROD-0024,3,959.25
OI-0002014,ORD-001163,PROD-0194,5,1522.50
OI-0002015,ORD-001164,PROD-0483,5,4991.90
OI-0002016,ORD-001164,PROD-0496,2,772.20
OI-0002017,ORD-001164,PROD-0140,3,320.37
OI-0002018,ORD-001164,PROD-0310,3,1591.47
